,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
1002,fujiyuu75,1020,1047,27,0.69554,0.68537,2
1003,lei zhang,1021,958,-63,0.69548,0.69122,1
1004,sebastiantri,1022,1031,9,0.69542,0.68734,2
1005,randomPulse,1023,1045,22,0.69536,0.68562,2
1006,MarinaZee,1024,918,-106,0.69535,0.6926,2
1007,Licheng Zhang,1025,1013,-12,0.69534,0.68803,2
1008,Pablo,1026,1061,35,0.69529,0.68335,2
1009,[ods.ai] Toulouse Goose,1027,1,-1026,0.69525,0.78504,2
1010,Fumiaki YOSHIDA,1028,1057,29,0.69518,0.68415,1
1011,Yoshihiro Nishizono,1029,1104,75,0.6951,0.67833,2
1012,Mark Geller,1030,1051,21,0.69496,0.68511,2
1013,Yash Bhalgat,1032,1048,16,0.69491,0.68533,2
1014,Alexey Kryuchkov,1031,1014,-17,0.69491,0.68801,2
1015,Md. Mosharaf Hossain,1033,1050,17,0.69488,0.68524,2
1016,MitchelFung,1034,965,-69,0.69475,0.69077,2
1017,Alex_M,1035,1012,-23,0.69474,0.68804,2
1018,OsciiArt,1036,1020,-16,0.69425,0.68773,2
1019,snan,1037,897,-140,0.69423,0.69325,1
1020,lmatt,1038,1084,46,0.69421,0.68089,1
1021,BDataKnowmad,1039,1018,-21,0.69415,0.68774,1
1022,Amit doda,1040,1042,2,0.69402,0.68579,2
1023,Padre Mojito,1041,1072,31,0.694,0.68184,2
1024,AKKA_3DT,1042,1039,-3,0.69389,0.68606,1
1025,TK2019,1043,1068,25,0.69381,0.68268,2
1026,Jaden F,1044,1053,9,0.69373,0.68492,2
1027,Vishnu,1045,1000,-45,0.69368,0.68889,2
1028,Roman Gerasimov,1046,1089,43,0.69358,0.68034,2
1029,Openflying,1047,18,-1029,0.69344,0.70911,1
1030,Martin Seckar,1048,1055,7,0.69334,0.68463,2
1031,hwjeon,1049,1059,10,0.69329,0.68393,2
1032,mebots,1051,1056,5,0.69312,0.68434,2
1033,Abhishek,1052,1010,-42,0.69305,0.68809,2
1034,LowKey,1053,1049,-4,0.69296,0.68529,2
1035,Bill S,1054,1021,-33,0.6929,0.68768,2
1036,Anton Salyaev,1056,1028,-28,0.69282,0.68743,1
1037,Bluefool,1057,1054,-3,0.6928,0.6847,2
1038,Ronaldo S.A. Batista,1058,1066,8,0.69248,0.6828,1
1039,Jannen,1059,1067,8,0.6924,0.68269,2
1040,支持相量机,1060,1027,-33,0.69224,0.68744,1
1041,Shiki,1061,1073,12,0.69216,0.68183,2
1042,Abdelhalim Zaadoud,1062,1016,-46,0.69209,0.68784,2
1043,Mark Peng,1063,1094,31,0.69205,0.67945,2
1044,Sradheya,1064,1085,21,0.69179,0.68068,1
1045,Sarah M.,1065,1071,6,0.69174,0.68184,1
1046,Team-PLISM,1066,1044,-22,0.69171,0.68564,2
1047,kiwiwa,1067,1095,28,0.69156,0.67935,2
1048,Tomasz,1068,1080,12,0.69154,0.68118,1
1049,MxPrv,1069,1030,-39,0.69151,0.68734,2
1050,guoming,1070,1087,17,0.69148,0.68043,2
1051,SB-NL,1071,1074,3,0.69136,0.68164,1
1052,jwth,1072,1082,10,0.69136,0.68095,2
1053,David Kazaryan,1073,1078,5,0.69134,0.68124,2
1054,Arthur Stsepanenka,1074,1069,-5,0.69084,0.68233,2
1055,Naveen Chaudhary,1075,1079,4,0.69077,0.68118,1
1056,Massimo Morelli,1076,1119,43,0.69073,0.67642,2
1057,walker,1077,1070,-7,0.69072,0.68228,2
1058,Fzhang,1078,1116,38,0.69063,0.67656,1
1059,e741efed755638a7950d,1079,1088,9,0.69023,0.68035,2
1060,SanketGupta,1080,1062,-18,0.69011,0.68324,2
1061,DaniyarM,1081,1058,-23,0.68992,0.684,1
1062,Last_TO_Least_1,1082,1100,18,0.6898,0.67892,2
1063,2q3wre,1083,1017,-66,0.68976,0.68777,1
1064,Hoan Nguyen,1084,1065,-19,0.6895,0.68284,2
1065,Lachlan Mares,1085,1076,-9,0.68916,0.6816,2
1066,Not Chan,1086,1103,17,0.68901,0.67868,2
1067,A^b,1087,1086,-1,0.68884,0.68045,2
1068,Tomas Rasymas,1088,1098,10,0.68883,0.6792,1
1069,Lost Boys,1089,1091,2,0.68875,0.67973,2
1070,y.wang,1090,1111,21,0.68875,0.67715,1
1071,Anurag Nigam,1091,1075,-16,0.68873,0.68163,2
1072,Sebastian Poliak,1092,1115,23,0.68861,0.67671,2
1073,Arnaud Stiegler,1093,1063,-30,0.68825,0.68297,2
1074,jaykaly,1094,1090,-4,0.68816,0.67985,2
1075,Zeeshan Khan,1095,1113,18,0.68815,0.67681,2
1076,Tanjid Hasan Tonmoy,1096,1092,-4,0.68801,0.67959,2
1077,Houcem Fehri,1097,1096,-1,0.68792,0.67934,2
1078,Eike Dehling,1098,1081,-17,0.68754,0.68106,2
1079,happyfengtao,1099,1118,19,0.68744,0.67647,2
1080,sunilcube,1100,1107,7,0.68725,0.67789,1
1081,ketaki,1101,1129,28,0.68724,0.67331,2
1082,Bernard Maccari,1102,1022,-80,0.68724,0.68768,2
1083,MarioYC,1103,1064,-39,0.6872,0.68289,2
1084,Quentin Legrand,1104,1121,17,0.68711,0.67588,2
1085,Souradip Chakraborty,1105,1106,1,0.68701,0.67798,2
1086,Sergey Loktev,1106,1102,-4,0.68698,0.67874,2
1087,seanxlem,1107,1108,1,0.68698,0.6774,2
1088,Alexey Ustinov,1108,1101,-7,0.6869,0.67883,2
1089,AdityaGuru,1109,1120,11,0.68684,0.67605,2
1090,Danny Liu,1110,1131,21,0.68683,0.67322,1
1091,Fengtao Wu,1111,1099,-12,0.68672,0.67905,2
1092,Daniel Legorreta,1112,1097,-15,0.6865,0.67931,2
1093,HannahLeBlanc,1113,1122,9,0.68643,0.67554,1
1094,AminaKeldibek,1114,1083,-31,0.68634,0.68095,2
1095,Gaarv,1115,1077,-38,0.68625,0.68133,2
1096,Евгений Великанов,1116,1145,29,0.68606,0.67144,1
1097,zhizhi,1117,1126,9,0.68606,0.6746,1
1098,Aman Raj,1118,1133,15,0.68585,0.67317,1
1099,Aafrin Dabhoiwala,1119,1151,32,0.68553,0.67079,1
1100,John Doge,1120,940,-180,0.68532,0.69201,1
1101,xboard,1121,1093,-28,0.68517,0.67955,2
1102,Shun Moriya,1122,1036,-86,0.68468,0.68691,2
1103,Nick Sexton,1123,1105,-18,0.68431,0.6783,1
1104,EE258_F18_Mrinali_Pranati,1124,1112,-12,0.68407,0.67696,1
1105,stano,1125,1117,-8,0.68388,0.67654,1
1106,Isik Kuntay,1126,1123,-3,0.68371,0.67535,1
1107,nkjiangsy,1127,1110,-17,0.6834,0.6772,1
1108,tannisthamaiti,1128,1141,13,0.68334,0.67165,2
1109,Alexei Averchenko,1129,1125,-4,0.68332,0.67525,2
1110,Pragadeesh Suresh Babu,1130,1127,-3,0.68329,0.67405,1
1111,kotakota1110,1131,1165,34,0.68286,0.66805,1
1112,maruda,1132,1143,11,0.68269,0.67147,1
1113,Nikita Krasnov,1133,1114,-19,0.68252,0.67679,2
1114,nikkie,1134,1136,2,0.6825,0.67258,1
1115,Abhishek Pande,1135,1158,23,0.68232,0.66991,2
1116,Paul H,1136,1174,38,0.6822,0.66728,2
1117,Aditya Kumar Singh,1137,1144,7,0.68215,0.67147,2
1118,Jay chandra,1138,1142,4,0.68214,0.67148,2
1119,Black Eagles,1139,1128,-11,0.68211,0.67396,2
1120,It doesn't look like anything to me,1140,1109,-31,0.68173,0.67724,2
1121,Louis,1141,1148,7,0.68164,0.67112,1
1122,Harish Vutukuri,1142,1167,25,0.6816,0.66783,2
1123,PC Jimmmy,1143,1154,11,0.68105,0.67058,2
1124,thanos_2,1144,1135,-9,0.68103,0.67291,2
1125,Zach,1145,1157,12,0.68079,0.66996,2
1126,Navneet Kumar,1146,1160,14,0.68058,0.66901,1
1127,brosilato,1147,1147,0,0.68053,0.67125,2
1128,B.Q.W,1148,1140,-8,0.68038,0.67179,1
1129,MV®,1149,1146,-3,0.68025,0.67144,2
1130,loveml,1150,1175,25,0.6802,0.66712,2
1131,Sharath Kothapalli,1151,1139,-12,0.68019,0.67191,2
1132,dundunbug,1153,1124,-29,0.6793,0.67528,2
1133,youness,1152,1138,-14,0.6793,0.67218,2
1134,Nicolas Araque,1154,1181,27,0.67926,0.66612,2
1135,Jacob Dlougach,1155,1152,-3,0.67917,0.67069,2
1136,Maksym Kysylov,1156,1180,24,0.67911,0.6662,2
1137,NCHU056013,1157,1153,-4,0.67909,0.67061,1
1138,tushartyagi80,1158,1188,30,0.67909,0.66486,1
1139,Ilya Kazakov,1159,1170,11,0.67909,0.66754,2
1140,ShukhratKhodjaev,1160,1205,45,0.67884,0.6619,2
1141,Adam611,1161,1173,12,0.67881,0.6673,2
1142,Lasagna,1162,1164,2,0.67865,0.66821,2
1143,Sergio Garcia,1163,1178,15,0.67839,0.66639,2
1144,JZ,1164,1176,12,0.67812,0.66685,2
1145,PierreW,1165,1161,-4,0.67806,0.66899,2
1146,Elas Karalius,1166,1132,-34,0.67779,0.67319,2
1147,sidd2006,1167,1179,12,0.67769,0.66629,2
1148,Marsh,1168,1186,18,0.67759,0.66554,2
1149,AhmedEzzEldin,1169,1169,0,0.67737,0.66765,2
1150,Team 2,1170,1192,22,0.67711,0.66372,1
1151,chris1974mi,1171,1163,-8,0.67696,0.66853,2
1152,chansbest93,1172,1155,-17,0.67659,0.67047,1
1153,Luis Andrade,1173,1172,-1,0.67655,0.6673,2
1154,Antonio Rossi,1174,1150,-24,0.67641,0.67085,2
1155,Ahmed Mohy,1176,1162,-14,0.6763,0.66888,1
1156,Konstantin Selyuk,1175,1195,20,0.6763,0.6634,1
1157,EE258_F18_PN,1177,1134,-43,0.6762,0.67296,1
1158,Yuan,1178,1189,11,0.67615,0.66472,2
1159,sxzircon,1179,1156,-23,0.67562,0.66996,2
1160,Gargamel,1180,1190,10,0.6756,0.66401,1
1161,Talgat K,1181,1185,4,0.67538,0.66557,2
1162,London IQS,1182,1184,2,0.67536,0.66557,2
1163,kfateem,1183,1137,-46,0.6752,0.67252,2
1164,kxx,1184,1159,-25,0.67512,0.66937,2
1165,George,1185,1187,2,0.67495,0.66538,2
1166,pranavpable,1186,1196,10,0.67475,0.66328,1
1167,bezzecca_boys,1187,1206,19,0.67455,0.66185,2
1168,sabarinath,1188,1166,-22,0.6743,0.66784,2
1169,Hossain Akther,1189,1203,14,0.67381,0.66239,1
1170,JazzStandards,1190,1171,-19,0.67344,0.66749,2
1171,SUFE_NLP_CLASS_Xueyucheng,1191,1197,6,0.67341,0.66307,1
1172,Chenshuai93,1192,1182,-10,0.67284,0.66596,1
1173,MickeyCat,1193,1213,20,0.67269,0.65987,2
1174,Runnan,1194,1177,-17,0.67267,0.66666,1
1175,Giri Gopalan,1195,1217,22,0.67254,0.65855,2
1176,MityaAkhmediyev,1196,1193,-3,0.67232,0.66358,1
1177,Bilal,1197,1130,-67,0.67226,0.67326,1
1178,AAKASH AGRAWAL,1198,1204,6,0.67207,0.66195,1
1179,vham,1199,1207,8,0.67181,0.66155,2
1180,X. Wan,1200,1168,-32,0.67176,0.66778,1
1181,AndNov,1202,1201,-1,0.67156,0.66261,2
1182,MatthieuGADEL,1203,1210,7,0.6714,0.6602,2
1183,Taxus Baccata,1204,1214,10,0.67127,0.65936,2
1184,semicolon,1205,1209,4,0.6701,0.66056,1
1185,Saravanakumar,1206,1194,-12,0.66973,0.66352,1
1186,BalaramB,1207,1223,16,0.66942,0.65554,1
1187,Athar Sayed,1208,1208,0,0.66933,0.66154,2
1188,hedemann,1209,1221,12,0.66931,0.65643,2
1189,iamgroot42,1210,1198,-12,0.66891,0.66296,1
1190,Daksh Miglani,1211,1200,-11,0.66884,0.66273,1
1191,Jun Matsuzaki,1212,1191,-21,0.66857,0.66376,1
1192,EE258_F18_Panda,1213,1222,9,0.66815,0.65578,1
1193,Christian de Bouille,1214,1224,10,0.66784,0.65495,2
1194,Egor Lakomkin,1215,1215,0,0.66686,0.65935,2
1195,Atikur Rahman,1216,1202,-14,0.66626,0.66247,2
1196,gd1900,1217,1212,-5,0.66625,0.66001,1
1197,Abhijit Kashyap,1218,1220,2,0.66619,0.65674,2
1198,Lx Yuan,1219,1211,-8,0.66581,0.66019,2
1199,VimalNarayanan,1220,1216,-4,0.66564,0.65881,1
1200,coworkplace,1221,1218,-3,0.66526,0.65692,1
1201,Show me your Bayes),1222,1231,9,0.66382,0.65221,2
1202,Ilya Evenbach,1223,1229,6,0.66353,0.65296,2
1203,nlp_hack,1224,1230,6,0.66318,0.65258,2
1204,Hari Selvarajan,1225,1149,-76,0.66309,0.67107,2
1205,Samarth Agrawal,1226,849,-377,0.66292,0.69443,1
1206,A. Jablonski,1227,1225,-2,0.66262,0.65481,2
1207,noypeban,1228,1240,12,0.66215,0.64646,2
1208,R&V,1229,1249,20,0.6612,0.6413,2
1209,Edouard Vermeersch,1230,1219,-11,0.66074,0.65687,1
1210,Nick Khurana,1231,1227,-4,0.65929,0.65309,2
1211,CC,1232,1241,9,0.65875,0.64644,2
1212,The cosmopolitain pretender,1233,1226,-7,0.6576,0.65415,2
1213,Swati Singhal,1234,1234,0,0.6558,0.64898,1
1214,Dileep,1235,1256,21,0.65545,0.63934,1
1215,Abhinav Reddy,1236,1242,6,0.65494,0.64575,2
1216,Mikhail,1237,1250,13,0.65476,0.64129,1
1217,Mini-HYVE,1238,1237,-1,0.65453,0.64698,1
1218,keep3,1239,1238,-1,0.6543,0.64691,1
1219,siddhrath,1240,1232,-8,0.65426,0.65071,2
1220,MariaRomanenko,1241,1255,14,0.65376,0.63968,1
1221,Jake,1242,1247,5,0.65375,0.64166,1
1222,Varun D N,1243,1246,3,0.65372,0.64214,2
1223,Ian Jardine,1244,1228,-16,0.65369,0.65303,1
1224,jussi,1245,1236,-9,0.65353,0.64869,1
1225,Markus F,1246,1245,-1,0.65322,0.64253,2
1226,Julian Rosenberg,1247,1183,-64,0.65292,0.66575,1
1227,A Skeptic,1248,1233,-15,0.65282,0.64958,2
1228,Hong Lee,1249,1235,-14,0.65201,0.64891,1
1229,Turab,1250,1239,-11,0.6518,0.64671,2
1230,Pardeep Nagra,1251,1264,13,0.65178,0.63656,2
1231,Team AAH,1252,1254,2,0.64995,0.63988,2
1232,Had,1253,1243,-10,0.64925,0.64463,1
1233,RossKatz,1254,1253,-1,0.6491,0.64012,2
1234,STAT841FP_Gezhou,1255,1257,2,0.64873,0.63915,2
1235,YLeF,1256,1252,-4,0.64866,0.64069,2
1236,Mohammad Wasil Saleem,1257,1259,2,0.64841,0.63823,2
1237,susie,1258,829,-429,0.64808,0.69486,2
1238,andre1hh,1259,1265,6,0.64797,0.63543,2
1239,CMG_survivors,1260,1244,-16,0.64774,0.64334,1
1240,Andrei Yusov,1261,1268,7,0.64763,0.63459,1
1241,Meghna,1262,1251,-11,0.64686,0.6409,2
1242,Juscience,1263,1276,13,0.64659,0.6311,1
1243,Ysnr Kdm,1264,1263,-1,0.64565,0.63681,2
1244,Maksim Klimentyev,1265,1274,9,0.64519,0.63214,1
1245,Aditya Jitta,1266,1248,-18,0.64498,0.64133,2
1246,Luís Fred,1267,1262,-5,0.64425,0.63713,1
1247,dhara,1268,1261,-7,0.64406,0.63744,1
1248,Ankish Bansal,1269,1266,-3,0.64361,0.63472,1
1249,骆氏春秋,1270,1273,3,0.64305,0.63231,1
1250,Aris,1271,1281,10,0.64269,0.62885,2
1251,Ayush Bansal,1272,1258,-14,0.64268,0.63857,2
1252,ZAY_,1273,1269,-4,0.64184,0.63366,2
1253,Charlie H.,1274,1267,-7,0.64181,0.63463,2
1254,Jurgis Aukstikalnis,1275,1279,4,0.6406,0.62994,2
1255,Orest Xherija,1276,1260,-16,0.64049,0.63791,1
1256,theheena,1277,1271,-6,0.64017,0.63287,2
1257,Nasser Bashkeel,1278,1285,7,0.63979,0.62678,1
1258,cEiD,1279,1270,-9,0.63902,0.63304,1
1259,shishishishi,1280,1277,-3,0.63868,0.63074,1
1260,vdat,1281,1287,6,0.63796,0.62608,2
1261,Doha,1282,1275,-7,0.63691,0.63126,2
1262,Kaushik Acharya,1283,1283,0,0.63596,0.62855,2
1263,Juju,1284,1295,11,0.6343,0.6217,2
1264,pparker10,1285,1284,-1,0.63395,0.62854,1
1265,nata,1286,1282,-4,0.63385,0.62866,1
1266,Alex Tran,1287,1289,2,0.63265,0.62513,1
1267,Mrugank Akarte,1288,1278,-10,0.632,0.63024,2
1268,Evgenii Kazakov,1289,1296,7,0.63138,0.62104,2
1269,ousou,1290,1292,2,0.63105,0.62377,2
1270,Noah Shpak,1291,1272,-19,0.63099,0.63265,1
1271,Jessie James Suarez,1292,1286,-6,0.63085,0.62626,2
1272,Ryan Roper,1293,1291,-2,0.63035,0.62391,2
1273,A.L.,1294,1280,-14,0.63028,0.62978,2
1274,Adib Pratama,1295,1293,-2,0.62995,0.62364,1
1275,Don Lima,1296,1297,1,0.62827,0.61711,2
1276,simoncc,1297,1294,-3,0.62804,0.62269,1
1277,SUFE_NLP_CLASS_ChuyuDing,1298,1299,1,0.62653,0.61601,1
1278,Vova Psevkin,1299,1298,-1,0.6265,0.61663,2
1279,nav20dec,1300,1300,0,0.62567,0.6158,2
1280,Praxitelis-Nikolaos Kouroupetroglou,1301,1290,-11,0.62502,0.62434,2
1281,Mr.maoge,1302,1288,-14,0.62497,0.62603,1
1282,Maxim Odegov,1303,1302,-1,0.62456,0.61312,2
1283,herici,1304,1304,0,0.62435,0.61128,2
1284,Samu Tamminen,1305,1306,1,0.6179,0.61007,1
1285,Sergiy Alpaev,1306,1301,-5,0.61774,0.6154,2
1286,Theudas,1307,1310,3,0.6133,0.60735,1
1287,Swarnim Kumar,1308,1305,-3,0.6129,0.61041,1
1288,nikhil,1309,1317,8,0.61214,0.59592,1
1289,Mirodil,1310,1303,-7,0.61185,0.6117,2
1290,DJ,1311,1307,-4,0.61116,0.60923,1
1291,PP1 UDD,1312,1318,6,0.61114,0.5957,1
1292,EE258_F18_NaaN,1313,1312,-1,0.6109,0.60335,2
1293,Ernestas,1314,1314,0,0.60992,0.60058,2
1294,BrainForce.io,1315,1308,-7,0.6094,0.60884,1
1295,AI60,1316,1309,-7,0.60916,0.60843,1
1296,[km.mmf.bsu] Anastasiya Britikova,1317,1311,-6,0.60874,0.60442,1
1297,Ława oświeconych,1318,1313,-5,0.60836,0.60263,1
1298,edocrx,1319,1316,-3,0.60424,0.59618,2
1299,Adarsh,1320,1319,-1,0.60048,0.5947,1
1300,Sergeu Havrilyuk,1321,1315,-6,0.59962,0.59689,1
1301,Stylianos Tsesmetzis,1322,1321,-1,0.59807,0.58966,2
1302,Josh North,1323,1324,1,0.59726,0.58519,1
1303,David Corrigan,1324,1325,1,0.59666,0.58308,1
1304,irbis,1325,1323,-2,0.59432,0.58753,2
1305,Samuel G Taylor,1326,1320,-6,0.59282,0.58977,2
1306,ProspectivePulse,1327,1322,-5,0.58936,0.58875,2
1307,Damanveer Singh,1328,1326,-2,0.58842,0.58046,2
1308,Ouassim Adnane,1329,1327,-2,0.58788,0.57676,2
1309,Ivan Pl,1330,1328,-2,0.58666,0.57536,1
1310,Nuts,1331,1329,-2,0.58331,0.5739,1
1311,kristineh,1332,1331,-1,0.57167,0.56675,1
1312,Keisuke Kishimoto,1333,1330,-3,0.56994,0.56769,2
1313,BEGIN,1334,1332,-2,0.56907,0.56674,1
1314,Naya1,1335,1333,-2,0.56851,0.565,1
1315,hide on kago,1336,1335,-1,0.56838,0.56183,1
1316,Shrikant Schyire,1337,1336,-1,0.56497,0.56115,2
1317,zacstewart,1338,1337,-1,0.56399,0.55582,1
1318,Ibrahim Cebeci,1339,1338,-1,0.56394,0.55516,1
1319,miafranc,1340,1341,1,0.56334,0.54983,1
1320,Untitled2,1341,1342,1,0.55575,0.54879,1
1321,luipis,1342,1340,-2,0.5548,0.55002,2
1322,Mikhail Poruchikov,1343,1339,-4,0.55405,0.55168,2
1323,new,1344,1343,-1,0.55292,0.54815,1
1324,highkaggle,1345,1345,0,0.55188,0.54501,1
1325,kpapamih,1346,1344,-2,0.55061,0.54652,1
1326,emptyewer,1347,1347,0,0.54993,0.54027,1
1327,Alec Kulakowski,1348,20,-1328,0.54789,0.70896,2
1328,Drake Lin,1349,1346,-3,0.54484,0.5424,2
1329,StefanoBosisio,1350,1334,-16,0.54327,0.56194,2
1330,roundEgg,1351,1352,1,0.53922,0.52114,2
1331,NevilleG,1352,1348,-4,0.53303,0.53185,2
1332,EshuGoel,1353,1351,-2,0.53172,0.52129,2
1333,Maheshwar Kuchana,1354,1349,-5,0.5316,0.53143,1
1334,Mike Lee,1355,1353,-2,0.53033,0.52008,2
1335,vorobeva,1356,1350,-6,0.53012,0.52454,1
1336,Arati Vaze,1357,1354,-3,0.52125,0.51054,2
1337,Aakash Goel,1358,1356,-2,0.51177,0.49742,2
1338,srag21,1359,1358,-1,0.5072,0.49435,2
1339,bayeshacker,1360,1355,-5,0.50327,0.49857,2
1340,Abhinav Aggarwal,1361,1362,1,0.50209,0.48623,2
1341,Mohit Bansal,1362,1361,-1,0.50099,0.49026,1
1342,izubkov,1363,1360,-3,0.50074,0.49261,1
1343,Shreyansh Jain,1364,1357,-7,0.49787,0.49688,1
1344,Herve Ung,1365,1359,-6,0.4971,0.49377,2
1345,counter25,1366,1363,-3,0.48907,0.47708,2
1346,!sincere,1367,1366,-1,0.47791,0.46764,2
1347,Robert Kostrzewski,1368,1364,-4,0.46891,0.47006,2
1348,danielaguileragarcia,1369,1365,-4,0.46643,0.46866,1
1349,Pratik Mangesh Sonar,1370,1368,-2,0.43888,0.43244,2
1350,alexeyfilippov,1371,1367,-4,0.43318,0.43324,1
1351,Heather McCartney,1372,1369,-3,0.41832,0.42443,2
1352,Tee Ming Yi,1373,1370,-3,0.41677,0.40634,1
1353,kaushikrangarajan,1374,1371,-3,0.36693,0.35725,2
1354,karthikrg,1375,1373,-2,0.3507,0.33797,2
1355,abhilashganji,1376,1372,-4,0.32775,0.3391,1
1356,Sudharshanan,1377,1374,-3,0.32604,0.33267,1
1357,shubhamdhingra,1378,1375,-3,0.30546,0.31047,1
1358,Alexis Delaforge,1379,1376,-3,0.27053,0.26563,1
1359,Maloy Quinn,1380,1377,-3,0.1837,0.18332,1
1360,Zabir Al Nazi Nabil,1381,1378,-3,0.12306,0.13012,1
1361,HOZHEN,1382,1380,-2,0.122,0.12286,2
1362,Angeelina,1383,1381,-2,0.11899,0.11515,1
1363,Sedrak,1384,1382,-2,0.11809,0.11459,2
1364,Dmitriy Polisadov,1385,1379,-6,0.11736,0.12334,2
1365,Chang-Hsin Tseng,1386,1383,-3,0.11596,0.11245,1
1366,Arnab Ghose,1387,1384,-3,0.1002,0.09527,1
1367,ngjn,1388,1385,-3,0.02728,0.02974,2
1368,grape,1389,1389,0,0.01912,0.01301,1
1369,Taylor,1390,1386,-4,0.01781,0.0169,2
1370,richarde,1393,70,-1323,0.01703,0.70573,2
1371,sincerely not yours,1392,72,-1320,0.01703,0.70573,2
1372,yutaro.tatebayashi,1391,1387,-4,0.01703,0.01652,2
1373,sammer,1394,1388,-6,0.01435,0.01444,1
1374,lcch,1395,1393,-2,0,0,1
1375,MihaiLai,1396,1392,-4,0,0,2
1376,Camille McMorrow,1397,1390,-7,0,0,2
1377,weizhezhang,1398,1391,-7,0,0,1
1378,Ashirwad,1399,64,-1335,0,0.70573,1
1379,DataGuy,1400,56,-1344,0,0.70573,1
1380,Alex Ermolaev,1401,65,-1336,0,0.70573,1
