,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
1005,task,1026,1031,5,0.78423,0.75913,6
1006,Raghava,1027,1034,7,0.77871,0.7561,45
1007,gurvinder,1028,1037,9,0.77823,0.75421,5
1008,NinaV,1029,1041,12,0.77781,0.75274,52
1009,Julien M,1030,1043,13,0.77756,0.75197,5
1010,sora,1031,1039,8,0.77695,0.75368,2
1011,Frank R.,1032,1046,14,0.77682,0.7506,28
1012,vij,1033,1048,15,0.77656,0.74913,5
1013,Sam Ariabod,1034,1053,19,0.77457,0.74515,70
1014,SetaSouto,1035,1060,25,0.77449,0.73391,11
1015,Andrew chan,1036,1044,8,0.77308,0.75094,5
1016,clumsy_fish,1037,1052,15,0.77219,0.74523,1
1017,SmartPixel.Top,1038,1036,-2,0.77131,0.7546,19
1018,mltree,1039,1054,15,0.77038,0.74164,3
1019,A.J.S,1040,1051,11,0.77011,0.74656,4
1020,Vitaliy Kinakh,1041,1089,48,0.76941,0.71508,6
1021,Konrad Semsch,1042,1050,8,0.76835,0.74669,12
1022,Olga Moskvyak,1043,1045,2,0.76804,0.75087,23
1023,tian,1044,1049,5,0.7679,0.74765,3
1024,Johannes Brunner,1045,1017,-28,0.76783,0.77016,9
1025,kelvinson17,1046,1055,9,0.76692,0.74101,1
1026,Gianfranco Rossi,1047,1040,-7,0.76172,0.75277,5
1027,ffjsls,1048,808,-240,0.76172,0.82297,1
1028,Yummy,1049,1066,17,0.75991,0.73226,11
1029,Carl Philipp Hoppe,1050,1068,18,0.7567,0.72947,17
1030,Yamato OKAMOTO,1051,1056,5,0.75359,0.7392,3
1031,JYHC,1052,1058,6,0.75172,0.73671,4
1032,ShawnTung,1053,1059,6,0.75169,0.73671,13
1033,skwwt,1054,1075,21,0.7516,0.72469,15
1034,giorgosts,1055,1057,2,0.75067,0.73755,13
1035,Ideal Egg,1057,1064,7,0.75038,0.73307,1
1036,Hope,1058,1065,7,0.75038,0.73307,1
1037,Vishal Gupta,1059,1062,3,0.75038,0.73307,7
1038,asdiuzd,1060,1063,3,0.75038,0.73307,28
1039,Pranshu Kumar,1056,677,-379,0.75038,0.83265,21
1040,Ryan Goy,1061,1100,39,0.74993,0.70908,2
1041,Martin Bonardi,1062,1004,-58,0.7479,0.77735,16
1042,Thảo Shibe,1063,1067,4,0.74737,0.72986,15
1043,Alex Glinsky,1064,1086,22,0.74459,0.71794,26
1044,sigengchen,1067,1069,2,0.74234,0.72848,6
1045,Muhammed,1068,1071,3,0.74234,0.72848,1
1046,Dasha,1066,1070,4,0.74234,0.72848,2
1047,Jose Augusto Montiel,1069,1072,3,0.74099,0.72743,13
1048,miguel perez,1070,1097,27,0.74052,0.7096,4
1049,larcat,1071,1095,24,0.73956,0.7107,33
1050,Tomasz Bartczak,1072,1088,16,0.73934,0.71528,43
1051,ZhuBoFan,1073,1061,-12,0.73917,0.73331,9
1052,ZuoVJ,1074,1084,10,0.73879,0.72065,14
1053,604,1075,1076,1,0.7376,0.7241,2
1054,Maria Kolos,1076,1091,15,0.73759,0.7138,1
1055,Huy Tran,1077,1074,-3,0.73733,0.72637,4
1056,zacks,1078,1083,5,0.73716,0.72176,24
1057,Mahmoud ElHussieni,1079,1079,0,0.73678,0.72384,1
1058,Masoud,1080,1081,1,0.73678,0.72384,1
1059,Hang Dong,1081,1080,-1,0.73678,0.72384,1
1060,Qing Liu,1082,1077,-5,0.73678,0.72384,1
1061,shenbonan,1083,1078,-5,0.73678,0.72384,16
1062,tarun,1084,1085,1,0.73649,0.71841,1
1063,snikks,1086,1106,20,0.73501,0.70391,1
1064,Shakur A,1087,1102,15,0.73501,0.70391,5
1065,sunhwan,1088,1105,17,0.73501,0.70391,4
1066,ManikHossain,1089,1103,14,0.73501,0.70391,1
1067,Harish Vutukuri,1090,1104,14,0.73501,0.70391,6
1068,Linggih Saputro,1085,1107,22,0.73501,0.70391,1
1069,weidom,1091,1082,-9,0.73396,0.72252,12
1070,baixinchen,1092,1087,-5,0.73363,0.71724,4
1071,Frank Jiang,1093,1093,0,0.73227,0.71306,10
1072,Peter,1094,1094,0,0.7277,0.71242,17
1073,Hung Nguyen,1095,1090,-5,0.72704,0.7145,14
1074,Hung Nguyen The,1096,1096,0,0.72533,0.71037,43
1075,Mariam G,1097,1101,4,0.72277,0.70392,2
1076,mythology,1098,1115,17,0.72,0.68682,10
1077,BoatyMcBoatFace,1099,1214,115,0.71876,0.57226,3
1078,LiangdeLi,1101,1099,-2,0.71859,0.70924,23
1079,Laura,1100,1098,-2,0.71859,0.70924,9
1080,shisu,1102,1092,-10,0.7185,0.71328,21
1081,koshian,1103,1121,18,0.71739,0.68113,34
1082,BestRobust,1104,1109,5,0.71431,0.70132,7
1083,Rishabh chauhan,1105,1110,5,0.71431,0.70132,1
1084,Alex Sologub,1106,1116,10,0.71053,0.6861,16
1085,Artem Ryzhikov,1107,1152,45,0.70986,0.64115,10
1086,YH-401,1108,1112,4,0.70984,0.69182,4
1087,5106056035_NCHU,1109,1108,-1,0.70886,0.70299,14
1088,Bartosz,1110,1122,12,0.70804,0.68092,33
1089,Alexandru Brie,1111,1111,0,0.708,0.69295,22
1090,Andrew Minh Nguyen,1113,1125,12,0.70548,0.67714,5
1091,Rob Torp,1114,1113,-1,0.70335,0.69143,30
1092,liugl7,1115,1119,4,0.70324,0.684,2
1093,YoungMin Ro,1116,1124,8,0.70185,0.67975,18
1094,MohamedElTohamy,1117,1128,11,0.70136,0.66516,13
1095,KaggLeNet,1118,1126,8,0.70006,0.67399,24
1096,D-Ark,1119,1120,1,0.69895,0.6831,18
1097,DL_Stuff,1120,1123,3,0.69863,0.67982,5
1098,DennisSakva,1121,227,-894,0.6971,0.88358,33
1099,DrunkWhale,1122,970,-152,0.69699,0.81356,26
1100,Long Kt 96,1123,1117,-6,0.69582,0.68581,17
1101,blacksmith,1124,1130,6,0.69273,0.66332,41
1102,Chih Hao Ma,1125,1127,2,0.69189,0.66987,37
1103,yashish,1126,1131,5,0.69148,0.6633,5
1104,Artur Fattakhov (MIPT DIHT),1127,1134,7,0.68867,0.65948,15
1105,zhh,1128,1137,9,0.68628,0.65831,24
1106,hadxu,1129,1142,13,0.68337,0.65399,26
1107,jianrenmeng,1130,1139,9,0.68299,0.65548,6
1108,Earthos,1131,1150,19,0.68237,0.64825,8
1109,krish240574,1132,1129,-3,0.67716,0.66365,7
1110,CemAltun,1133,1133,0,0.67709,0.6623,18
1111,Parkinson Zabelin,1134,1132,-2,0.6758,0.66236,7
1112,Stéphane Couvreur,1135,1154,19,0.67456,0.64096,15
1113,huangbofan,1136,1153,17,0.6712,0.64098,3
1114,iRON,1137,1144,7,0.66953,0.65248,1
1115,HLNT,1138,1138,0,0.66914,0.6576,12
1116,Vladimir Kovacevic,1139,1143,4,0.66795,0.65265,8
1117,AndreiS,1140,1160,20,0.66699,0.63236,8
1118,Hiro Sato,1141,1140,-1,0.66693,0.65536,1
1119,Weihao Li,1142,1141,-1,0.66521,0.65534,4
1120,KonstantinSchall,1143,1171,28,0.66451,0.62094,3
1121,Kakitgo,1144,1156,12,0.66295,0.63958,1
1122,DivyaGoel,1145,1136,-9,0.66222,0.65849,1
1123,siberiancrane,1146,1147,1,0.66051,0.65142,1
1124,heyuchang,1147,1145,-2,0.66051,0.65142,2
1125,Aditya Karleker,1148,1146,-2,0.66051,0.65142,3
1126,Predictors,1149,1148,-1,0.65973,0.65032,22
1127,Peter G.,1150,1157,7,0.65882,0.63892,47
1128,VJmonkey,1151,1158,7,0.65819,0.63802,15
1129,Karol Żak,1152,1167,15,0.65798,0.62854,57
1130,yao,1153,1155,2,0.65706,0.64061,3
1131,TylerMoncur,1154,1135,-19,0.65351,0.65878,3
1132,Will Scott,1155,1161,6,0.65306,0.63131,14
1133,OxFEE1DEAD,1156,1169,13,0.6513,0.62345,6
1134,NNET,1157,1162,5,0.6494,0.63051,1
1135,Azat Davletshin,1158,1186,28,0.64514,0.60343,4
1136,Ansen,1159,1184,25,0.64386,0.60816,11
1137,phalanx,1160,1164,4,0.64375,0.62877,6
1138,NVS Abhilash,1161,1166,5,0.64375,0.62877,2
1139,Jo,1162,1165,3,0.64375,0.62877,3
1140,rogistic.py,1163,957,-206,0.64338,0.82233,64
1141,格式化中,1164,1170,6,0.64152,0.62318,1
1142,Frank Kloster,1165,1159,-6,0.64145,0.63787,4
1143,DavidFan,1167,1163,-4,0.64018,0.62914,47
1144,Team DeepGrey,1166,847,-319,0.64018,0.82297,31
1145,Fan Nuven,1168,1149,-19,0.63889,0.64828,6
1146,whatvermawhat,1169,1168,-1,0.63556,0.62433,26
1147,bangbanglll,1170,1183,13,0.63484,0.60943,5
1148,sergio callarelli,1171,193,-978,0.63399,0.89039,32
1149,Shen,1172,1180,8,0.63335,0.61438,1
1150,FabienMasson,1173,1181,8,0.63311,0.61141,6
1151,Making World great,1174,1176,2,0.63295,0.61623,6
1152,Fedor,1175,1173,-2,0.63295,0.61623,1
1153,Future,1176,1174,-2,0.63295,0.61623,1
1154,PranY,1177,1175,-2,0.63295,0.61623,1
1155,corner200,1178,1177,-1,0.63295,0.61623,4
1156,cheng,1179,1182,3,0.63233,0.61035,39
1157,Ben Lai,1180,1187,7,0.62941,0.60271,2
1158,snowballball,1181,1179,-2,0.62815,0.61499,28
1159,blaizzy,1182,1185,3,0.62651,0.60461,1
1160,JS,1183,1229,46,0.62163,0.55691,2
1161,whuer,1184,1195,11,0.62066,0.58725,11
1162,Dzmitry Shakhrai,1185,1206,21,0.61781,0.57778,4
1163,tetsuya oba,1186,1188,2,0.61757,0.59391,4
1164,Kuzira_no_Shippo,1187,1218,31,0.61754,0.57023,10
1165,Lee Yu Xuan,1188,1202,14,0.61621,0.58028,41
1166,Fangyuan Han,1189,1189,0,0.61513,0.59165,1
1167,qiudavid,1190,1215,25,0.61384,0.57217,11
1168,RohanMahadev,1191,1178,-13,0.61363,0.61502,4
1169,Ronaldo S.A. Batista,1192,1196,4,0.61257,0.58396,3
1170,Bread Lin,1193,1191,-2,0.61212,0.5881,7
1171,Joe Ho,1194,1192,-2,0.61132,0.58801,10
1172,c4lpis,1195,1204,9,0.6102,0.57802,23
1173,Geza Lore,1196,1203,7,0.6101,0.57851,12
1174,Mei Lieber,1197,1193,-4,0.60995,0.58764,40
1175,awmack,1198,997,-201,0.60759,0.78701,17
1176,Yoku,1199,1242,43,0.60581,0.54649,1
1177,emppu,1200,1190,-10,0.60339,0.58979,14
1178,ArtemVasenin(Rizhiy),1201,1227,26,0.60213,0.5593,15
1179,Cugtyt,1202,1200,-2,0.59947,0.58108,3
1180,Ursus,1203,1205,2,0.59877,0.57791,4
1181,Andrew Parker,1204,1212,8,0.59873,0.57378,1
1182,KaggleRoosters,1205,1208,3,0.59779,0.57606,4
1183,TacsyRu,1206,1197,-9,0.59773,0.58242,2
1184,zheng wei,1207,1207,0,0.59647,0.57678,14
1185,rippenschneider,1208,1216,8,0.59604,0.57128,4
1186,Macit Giray Gokirmak,1209,1209,0,0.5959,0.57471,5
1187,cscmedimg,1210,1222,12,0.5958,0.56795,7
1188,OmegaLUL,1211,1240,29,0.59488,0.54865,1
1189,gonz,1212,1198,-14,0.59345,0.58197,71
1190,zhangzhen liu,1213,1237,24,0.59291,0.55152,4
1191,Jonny Lee,1214,1225,11,0.5929,0.56375,10
1192,what a new life,1215,1211,-4,0.59274,0.57392,8
1193,morent,1216,1194,-22,0.59271,0.58745,7
1194,SFlyBoal,1217,1210,-7,0.59261,0.57455,15
1195,Yang Li,1218,1201,-17,0.59256,0.58086,5
1196,Misha Bortnikov,1219,1221,2,0.5924,0.56812,3
1197,Phil Weslow,1220,1199,-21,0.59201,0.58136,1
1198,knhowe,1221,1217,-4,0.59009,0.57036,18
1199,Minjae Kim,1222,1266,44,0.58933,0.51633,5
1200,Jchen,1223,1223,0,0.58753,0.56583,3
1201,Rushikesh Mhatre,1224,1219,-5,0.58687,0.56993,14
1202,NelsonMartins,1225,1252,27,0.58505,0.53559,1
1203,Simon Moisselin,1226,1228,2,0.58446,0.55757,12
1204,narisa,1227,1220,-7,0.58443,0.56859,8
1205,Shubh Chatterjee,1228,1213,-15,0.58344,0.57243,15
1206,Robin Le Guen,1229,1226,-3,0.58197,0.5603,1
1207,Shudong Xie,1230,1231,1,0.58159,0.55529,6
1208,Zak Raicik,1231,1224,-7,0.58147,0.56463,5
1209,NasibUllah,1232,1235,3,0.58088,0.55189,4
1210,Ivan Chernukha,1233,1253,20,0.58069,0.53497,1
1211,Andy McSweeney,1234,1234,0,0.57766,0.55359,7
1212,Alon Aizescu,1235,1232,-3,0.57766,0.55359,2
1213,Maksym Poplavskiy,1236,1233,-3,0.57766,0.55359,2
1214,Vetal1977,1237,1254,17,0.57595,0.53405,1
1215,noypeban,1238,1249,11,0.57503,0.53874,19
1216,Akshay Subramanian,1239,1244,5,0.57482,0.54495,10
1217,samreen Khan,1241,1236,-5,0.57335,0.5516,7
1218,leminhhuy,1242,1274,32,0.57205,0.50749,1
1219,Koen,1243,1238,-5,0.57129,0.54964,4
1220,mackenb,1244,1230,-14,0.56909,0.55544,34
1221,Deekshith,1245,1247,2,0.56867,0.54142,3
1222,JohnKwening,1246,1245,-1,0.56722,0.54439,12
1223,mengjiexu,1247,1246,-1,0.56638,0.543,19
1224,Vladimir Savinov,1248,1241,-7,0.56508,0.54802,1
1225,chappidi111,1249,1263,14,0.56359,0.52353,1
1226,Stas Bekman,1250,1251,1,0.56229,0.53566,16
1227,Konstantin Kostenevskiy,1251,1269,18,0.5619,0.51251,2
1228,Nishanth Reddy M,1252,1255,3,0.56124,0.53121,12
1229,Mulns&Walter,1253,1262,9,0.55758,0.52616,3
1230,Tomoaki Ando,1254,1248,-6,0.55623,0.5398,7
1231,genadir,1255,1270,15,0.55473,0.51103,72
1232,cyaning,1256,1256,0,0.55453,0.53019,12
1233,Sasha Mikheev,1257,1258,1,0.55426,0.52914,2
1234,A. Barnes,1258,1239,-19,0.54999,0.54947,10
1235,Joey,1259,1261,2,0.54915,0.52785,6
1236,Andrew Bordner,1260,1287,27,0.54731,0.49068,1
1237,Haidong Tang,1261,1293,32,0.54675,0.48644,1
1238,Solo,1262,1298,36,0.54674,0.48438,9
1239,Joe Yiolino,1263,1257,-6,0.54571,0.52949,31
1240,Tanjianhui,1264,1250,-14,0.54563,0.53782,2
1241,eggs,1265,1259,-6,0.54446,0.52851,7
1242,Pluk,1266,1267,1,0.54301,0.51632,10
1243,malek.badreddine,1267,1268,1,0.54179,0.51361,14
1244,pangpang,1268,1265,-3,0.54155,0.51716,11
1245,m28ai,1269,1151,-118,0.54073,0.64283,5
1246,ĐứcAnh,1270,1272,2,0.54011,0.51048,3
1247,Rakhil Immidisetti,1271,1271,0,0.53825,0.51086,9
1248,qiuguhao,1272,1309,37,0.53768,0.47891,7
1249,MarcEmile,1273,1310,37,0.53768,0.47891,14
1250,Jeremy Castle,1274,1264,-10,0.53615,0.52254,8
1251,Alamjeet Singh,1275,1260,-15,0.53516,0.52844,54
1252,chickenBroth,1276,1281,5,0.53401,0.49616,16
1253,Yang Liu,1277,1300,23,0.53373,0.48317,18
1254,HanLi,1278,1299,21,0.52935,0.48368,4
1255,Kuntoro Adi N,1279,1284,5,0.52902,0.49496,21
1256,maike_ywc,1280,1279,-1,0.52866,0.49866,6
1257,John Bradley,1281,1273,-8,0.5285,0.50941,1
1258,Tiago Leite,1282,1278,-4,0.52318,0.49879,17
1259,Data Craze,1283,1276,-7,0.5225,0.50171,1
1260,Honey Gupta,1284,1275,-9,0.5221,0.50356,1
1261,Evgeny Zholkovskiy,1285,1280,-5,0.51985,0.49818,9
1262,DataMania,1286,1297,11,0.51984,0.4847,5
1263,QiujingZhang,1287,1277,-10,0.51948,0.50065,26
1264,Xmiler,1288,66,-1222,0.51925,0.92922,18
1265,Neeraj Agrawal,1289,1296,7,0.51917,0.48525,4
1266,Rana Banerjee,1290,1282,-8,0.5181,0.49589,5
1267,ordersky,1291,1313,22,0.5168,0.47494,1
1268,Ryanzou,1292,1283,-9,0.51509,0.49498,4
1269,upsilon,1293,1304,11,0.51444,0.48146,23
1270,coco,1294,1301,7,0.51326,0.48301,5
1271,XYLDL,1295,1286,-9,0.5129,0.49295,7
1272,tabata shintaro,1296,1294,-2,0.51114,0.48556,35
1273,ben,1297,1295,-2,0.51068,0.48545,8
1274,LuckyCrap,1298,1311,13,0.51033,0.47774,8
1275,Chelus,1299,1315,16,0.5086,0.47066,17
1276,yishihara,1300,1306,6,0.50838,0.47972,19
1277,xiabin,1301,1322,21,0.50631,0.4644,10
1278,Chris Evi-Parker,1302,1291,-11,0.50624,0.48935,4
1279,deep_learners,1303,1318,15,0.50449,0.4667,8
1280,Santhosh Shetty,1304,1285,-19,0.50446,0.49375,2
1281,meir,1305,1290,-15,0.5044,0.4894,12
1282,horohoro,1306,1312,6,0.50337,0.47583,9
1283,new_whale,1307,1319,12,0.50299,0.46585,4
1284,Philidor,1308,1288,-20,0.50191,0.48965,3
1285,for the dream,1309,1292,-17,0.50181,0.48901,4
1286,AdityaSidharta,1310,1303,-7,0.50052,0.48152,2
1287,y.kobayashi,1311,1320,9,0.50019,0.46551,7
1288,Ilia Denisov,1312,1302,-10,0.49987,0.48186,4
1289,zhu chaohua,1313,1305,-8,0.49912,0.48137,4
1290,Roberto Sales,1314,1317,3,0.49522,0.46695,11
1291,Mr. Pan,1315,1307,-8,0.49163,0.47912,3
1292,Alexander Freller,1316,1325,9,0.4908,0.46072,2
1293,LunaBurrito,1317,1289,-28,0.49017,0.48948,2
1294,vulcan,1318,1308,-10,0.4892,0.479,22
1295,AndreiStirb,1319,1338,19,0.48874,0.44446,8
1296,jayanth,1320,1321,1,0.485,0.46491,3
1297,Dreamdragon,1321,1324,3,0.4848,0.4636,2
1298,jacobian,1322,1316,-6,0.48457,0.46727,12
1299,shinyakoizumi,1323,1327,4,0.48387,0.46005,2
1300,omer,1324,1348,24,0.48371,0.43121,14
1301,Telemachus,1325,1331,6,0.48182,0.44987,21
1302,Pomin Wu,1326,1330,4,0.48177,0.44995,7
1303,Likelihood,1327,1323,-4,0.48095,0.46438,44
1304,Amit Singh,1328,1334,6,0.48031,0.44769,3
1305,btk1,1329,1326,-3,0.47923,0.46019,6
1306,Sasank,1330,1329,-1,0.47888,0.45591,6
1307,sunming1991,1331,1332,1,0.4782,0.44842,4
1308,许金坡,1332,1342,10,0.47768,0.43879,5
1309,ApfelPresse,1333,1340,7,0.47586,0.44317,3
1310,Martin B. Eriksen,1334,1328,-6,0.47522,0.45612,5
1311,yilang,1335,1337,2,0.47445,0.44651,7
1312,Tom Wawer,1336,1339,3,0.47032,0.44408,5
1313,mohammad odeh,1337,782,-555,0.46966,0.82297,67
1314,samaltb4,1338,1346,8,0.466,0.43416,4
1315,Charles Gao,1339,1344,5,0.46566,0.43494,1
1316,Rohit,1340,1335,-5,0.46549,0.44707,1
1317,Binary,1341,1347,6,0.46401,0.43412,10
1318,chien,1342,1333,-9,0.46252,0.44771,9
1319,Kok Jian Yu,1343,1355,12,0.46161,0.42484,3
1320,Adi Pradhan,1344,1345,1,0.45932,0.43428,3
1321,Kyoung yeon Choi kenneth,1345,1343,-2,0.45897,0.43781,8
1322,DJ BPK,1346,1352,6,0.45661,0.4277,6
1323,Rajath S Shetty,1347,1359,12,0.45582,0.41949,2
1324,Zhikun Lin,1348,1336,-12,0.45521,0.4469,8
1325,GregoryHao,1349,1350,1,0.45423,0.42952,1
1326,RobotZZZero,1350,1362,12,0.45074,0.4178,2
1327,zombott,1351,1341,-10,0.45051,0.43996,6
1328,Nathan Jaremko,1352,1358,6,0.4505,0.42015,3
1329,Lucas Perret,1353,1349,-4,0.44775,0.43072,41
1330,Rohit Gupta,1354,1364,10,0.44705,0.41489,2
1331,ravichbits,1355,1357,2,0.44601,0.42131,3
1332,fengkai,1356,1354,-2,0.44405,0.42522,2
1333,RyanGoodman,1357,1351,-6,0.44236,0.42844,3
1334,amouseking,1358,1372,14,0.44154,0.40945,29
1335,hiyama,1359,1361,2,0.44043,0.4183,3
1336,alexstaf,1360,1363,3,0.4403,0.41713,5
1337,rbardon,1361,1356,-5,0.44026,0.42273,9
1338,OleM,1362,1371,9,0.43874,0.4099,1
1339,nubatama,1363,1360,-3,0.43766,0.41946,1
1340,arielhal,1364,1378,14,0.43498,0.40277,39
1341,kotata8510,1365,1376,11,0.43427,0.40548,8
1342,Scott Yu Yeung Yiu,1366,1367,1,0.43404,0.41153,17
1343,Omar Masmoudi,1367,1374,7,0.43294,0.40677,3
1344,Crila,1368,1373,5,0.43288,0.40877,19
1345,QuantScientist,1369,1366,-3,0.43046,0.41344,8
1346,Ravi Kumar Vadapalli,1370,1365,-5,0.42899,0.41376,25
1347,Los charruas,1371,1379,8,0.42611,0.40232,4
1348,lizr,1372,1368,-4,0.42605,0.41128,5
1349,ArthMx,1373,1369,-4,0.42572,0.41064,9
1350,Ilya Valyaev,1374,1375,1,0.42513,0.40645,3
1351,ChrisUberti,1375,1389,14,0.42505,0.39606,11
1352,rightOn547,1376,1394,18,0.42433,0.39207,1
1353,Hieu_Phan,1377,1387,10,0.42363,0.39627,28
1354,thebaws,1378,1390,12,0.4229,0.39562,20
1355,WilhelmWedernikow,1379,1370,-9,0.42285,0.41056,1
1356,Wassim Khadim,1380,1388,8,0.42244,0.39607,15
1357,Jie WANG,1381,1382,1,0.42138,0.40017,2
1358,Apple,1382,1391,9,0.42055,0.39389,2
1359,Igor Kotenkov,1383,1377,-6,0.41991,0.40298,3
1360,Norio Horigome,1384,1314,-70,0.41985,0.47317,52
1361,Navneet,1385,1386,1,0.41919,0.39722,1
1362,Pavani Nrusimhadevara,1386,1397,11,0.41809,0.38734,5
1363,Mahesh Bhole,1387,1384,-3,0.41777,0.39839,1
1364,Balram,1388,1381,-7,0.41733,0.40071,11
1365,SimonBlanke,1389,1383,-6,0.41669,0.39844,17
1366,Ashish Kumar,1390,1395,5,0.41567,0.3909,2
1367,hisfu,1391,1385,-6,0.41562,0.39737,1
1368,Ayalamann,1392,1423,31,0.41501,0.36839,26
1369,Sergey Bekkerman,1393,1401,8,0.41482,0.38529,4
1370,MSR,1394,1417,23,0.41424,0.37362,18
1371,super123,1395,1416,21,0.41405,0.37378,10
1372,Eric Li,1396,1399,3,0.41234,0.38642,2
1373,Dmitry Sorokin,1397,1392,-5,0.41219,0.39271,5
1374,Kirill,1398,1409,11,0.41138,0.37843,5
1375,biggy2003211,1399,1411,12,0.41122,0.37738,10
1376,CUDL,1400,1412,12,0.41054,0.37735,18
1377,cnapun,1401,1405,4,0.40887,0.38098,4
1378,vmjersey,1402,1407,5,0.40854,0.37975,54
1379,Wei Meng Soh,1403,1408,5,0.4084,0.37919,42
1380,Lishan Lin,1404,1396,-8,0.40829,0.38749,4
1381,Monkez,1405,1404,-1,0.40571,0.3838,18
1382,Will,1406,1403,-3,0.40397,0.38381,15
1383,Terran Tang,1407,1400,-7,0.40233,0.38585,3
1384,CS435,1408,1420,12,0.40182,0.3715,4
1385,Jaideep,1409,86,-1323,0.4016,0.92353,20
1386,Raghavendra,1410,1398,-12,0.40135,0.38656,15
1387,Ben S,1411,1410,-1,0.40097,0.37774,3
1388,Baseline,1412,1427,15,0.3996,0.36583,12
1389,Sasikanth,1413,1421,8,0.39752,0.37135,3
1390,pushkar,1414,1424,10,0.39659,0.36811,2
1391,Whale Identifier,1415,1402,-13,0.3955,0.38497,25
1392,"Yu, ShangLin",1416,1419,3,0.39526,0.37225,10
1393,Yan Bai,1417,1414,-3,0.3951,0.37561,3
1394,Tanmay Khattar,1418,1430,12,0.39465,0.36308,4
1395,林湧森 (Dyson Lin),1419,1413,-6,0.39236,0.37627,2
1396,unkn0wnxx,1420,1422,2,0.39135,0.36847,1
1397,Jonas Matuzas,1421,1415,-6,0.39013,0.37435,6
1398,mayfive,1422,1464,42,0.38939,0.34144,1
1399,Yair Sh,1423,1441,18,0.3881,0.3548,14
1400,Shubhra Aich,1424,1429,5,0.38786,0.36312,5
1401,marii,1425,1442,17,0.38566,0.35444,1
1402,José Macario,1426,1406,-20,0.38511,0.37991,7
1403,Yingsunwangjian,1427,1440,13,0.3848,0.35614,11
1404,AlexanderUsoltsev,1428,1435,7,0.38262,0.35835,1
1405,DavidXu,1429,1438,9,0.38259,0.35708,4
1406,Quy Nguyen,1430,1431,1,0.38256,0.36114,1
1407,Benjamin Davidson,1431,1425,-6,0.38195,0.36696,1
1408,liuhao0303,1432,1426,-6,0.38117,0.36608,13
1409,Hari Vidharth,1433,1418,-15,0.37957,0.37284,19
1410,rfblue2,1434,1450,16,0.37891,0.34797,2
1411,Cosmin,1435,1433,-2,0.37846,0.35952,5
1412,Hitomi Lan,1436,1439,3,0.37728,0.35626,5
1413,Weii,1437,1428,-9,0.37563,0.36396,5
1414,Vladislav Ostankovich,1438,1436,-2,0.37553,0.35747,1
1415,anupa,1439,1445,6,0.37538,0.34973,9
1416,QuanTran,1440,1444,4,0.37472,0.35088,1
1417,Agade,1441,1446,5,0.37465,0.34966,6
1418,obrien,1442,1437,-5,0.37464,0.35709,6
1419,ThomasLaurent,1443,1443,0,0.3738,0.35102,3
1420,Anaxamander Arkady,1444,1353,-91,0.37373,0.42712,4
1421,Jet Li,1445,1432,-13,0.37288,0.35962,25
1422,lovekey,1446,1434,-12,0.37283,0.35844,2
1423,StSchRo,1447,1447,0,0.37195,0.34865,7
1424,Potter,1448,1454,6,0.37144,0.34689,4
1425,Tony Stark,1449,1474,25,0.37103,0.33475,3
1426,TC,1450,1460,10,0.37002,0.34268,7
1427,AnirudhMurali,1451,1448,-3,0.36867,0.34828,3
1428,James Tan,1452,1449,-3,0.36856,0.34811,2
1429,ManishVerma,1453,1456,3,0.36576,0.34404,2
1430,Iana,1454,1452,-2,0.36529,0.34724,34
1431,wklin8,1455,1462,7,0.36494,0.34211,5
1432,Rachel.Y,1456,1468,12,0.36376,0.33735,1
1433,Peter Chervenski,1457,1470,13,0.36248,0.33715,1
1434,iamforeverme,1458,1453,-5,0.36218,0.34704,3
1435,ljqcn101,1459,1472,13,0.36201,0.33601,5
1436,Andrew Lukyanenko,1460,1455,-5,0.36086,0.34433,19
1437,Zhengzong,1461,1459,-2,0.36082,0.34305,6
1438,sray1234,1462,1451,-11,0.36068,0.34772,9
1439,DropTheSike,1463,1482,19,0.36005,0.33143,4
1440,silverstone,1464,1461,-3,0.35941,0.34215,17
1441,Fletcher Riehl,1465,1475,10,0.35858,0.33452,4
1442,Valera Sarapas,1466,1458,-8,0.35799,0.3433,1
1443,overload10,1467,1480,13,0.35787,0.33318,8
1444,kyrcha,1468,1477,9,0.35655,0.33425,40
1445,Amit Kumar Jaiswal,1469,1481,12,0.35648,0.33249,1
1446,Laurent Boucher,1470,1466,-4,0.35585,0.33994,2
1447,Ganesh Devaraj,1471,1471,0,0.35496,0.33614,2
1448,IFRITSYLPH,1472,1504,32,0.35454,0.32131,6
1449,Devon Kaberna,1473,1473,0,0.35451,0.33503,7
1450,Xudong Li,1474,1463,-11,0.35424,0.34151,4
1451,John Fink,1475,1476,1,0.35241,0.33442,16
1452,Sotiris Koufos,1476,1522,46,0.35227,0.31665,12
1453,cc,1477,1520,43,0.35145,0.31768,1
1454,aorujov,1478,1484,6,0.35081,0.33102,29
1455,Marsh,1479,1469,-10,0.34945,0.33726,4
1456,Phil Butcher,1480,1499,19,0.34926,0.3232,5
1457,fffrrt,1481,1172,-309,0.34897,0.6189,19
1458,Takamune Suda,1482,1485,3,0.34877,0.33031,7
1459,V_Unbeatable,1483,1493,10,0.34863,0.32586,9
1460,EgoJr,1484,1467,-17,0.3485,0.33886,15
1461,yancy,1485,1488,3,0.34835,0.32842,1
