,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
857,DeepCore,853,871,18,0.43695,0.4512,7.0
858,Xinyao,855,870,15,0.43695,0.4512,7.0
859,[unm] Nathan Banks,880,910,30,0.43693000000000004,0.44901,7.0
860,최승희,881,734,-147,0.43693000000000004,0.45331000000000005,7.0
861,CarlTang,882,922,40,0.43687,0.44845,20.0
862,kapanoruninupane,883,879,-4,0.43682,0.45061,11.0
863,nhm~,884,812,-72,0.43681000000000003,0.45182,8.0
864,Vitaly Portnoy,885,806,-79,0.43676000000000004,0.45221999999999996,3.0
865,EnzoAmpil,886,1088,202,0.4366,0.43383999999999995,1.0
866,kageka,887,552,-335,0.43656999999999996,0.46229,3.0
867,Florentina,888,963,75,0.43653000000000003,0.44619,7.0
868,junjordan,889,613,-276,0.43637,0.45824,13.0
869,Heng Zheng,890,968,78,0.43636,0.44556999999999997,8.0
870,Shu Zhang,891,916,25,0.43633,0.44878999999999997,5.0
871,zccy,892,921,29,0.4363,0.44848999999999994,3.0
872,Fernweh,893,809,-84,0.43628,0.45196000000000003,2.0
873,Walter,894,610,-284,0.43627,0.45858000000000004,4.0
874,Pan Wang,895,822,-73,0.43625,0.4513,2.0
875,Bishesh,897,636,-261,0.43625,0.45675,8.0
876,KMAI_Plus,896,533,-363,0.43625,0.46418999999999994,34.0
877,MinhDung,898,687,-211,0.43622,0.45516,28.0
878,Justin Carmichael,899,928,29,0.43615,0.44806999999999997,5.0
879,dsl2018,900,1032,132,0.43613999999999997,0.43973,7.0
880,MengKun,901,550,-351,0.436,0.46246000000000004,4.0
881,Lvzw,902,625,-277,0.43599,0.45776000000000006,33.0
882,Volodymyr Pavlenko,903,578,-325,0.43587,0.46057,1.0
883,Dream Navigator,905,976,71,0.43577,0.44526000000000004,2.0
884,Abhilash Awasthi,906,975,69,0.43577,0.44526000000000004,22.0
885,XII,904,670,-234,0.43577,0.45603999999999995,48.0
886,seungae,907,961,54,0.43576000000000004,0.44633,4.0
887,aoya,908,1011,103,0.43573,0.44167,1.0
888,sgmiriuka,909,917,8,0.43565,0.44868,19.0
889,AbhinavDutt,910,699,-211,0.43563999999999997,0.45452,39.0
890,Team 273,911,708,-203,0.43556000000000006,0.45388999999999996,30.0
891,wl,912,907,-5,0.43551000000000006,0.44903999999999994,28.0
892,Lei Peng,913,978,65,0.43538000000000004,0.44521000000000005,1.0
893,kcyee,914,1204,290,0.4353,0.41691000000000006,37.0
894,NZND,915,800,-115,0.43523999999999996,0.45246000000000003,44.0
895,Boyan Rong,916,1052,136,0.43518999999999997,0.43638000000000005,9.0
896,PoorUIUCfolks,917,958,41,0.43515,0.44636000000000003,3.0
897,ghostintheshell,918,263,-655,0.43499,0.52542,17.0
898,Chanchal,919,1010,91,0.43488999999999994,0.44175,1.0
899,BDataKnowmad,920,820,-100,0.43485,0.45133999999999996,6.0
900,Pro_Kaggler_HT,926,1024,98,0.43483999999999995,0.44085,3.0
901,Không thích TOP,924,1021,97,0.43483999999999995,0.44085,5.0
902,Terence Wang,925,1022,97,0.43483999999999995,0.44085,18.0
903,dimkorb,921,1023,102,0.43483999999999995,0.44085,56.0
904,Ayman Khalafallah,923,1019,96,0.43483999999999995,0.44085,2.0
905,Mark Hewitt,922,1020,98,0.43483999999999995,0.44085,1.0
906,JinxMinx,927,943,16,0.43481000000000003,0.4472,9.0
907,junjunguo,928,883,-45,0.43468999999999997,0.45035,1.0
908,Ching-Loong Seow,929,991,62,0.43463,0.44383999999999996,13.0
909,HOHOYAO,930,886,-44,0.43438999999999994,0.45013000000000003,30.0
910,Ioannis,931,1041,110,0.43436,0.43914,9.0
911,Mehul Sampat,932,366,-566,0.43426000000000003,0.49061000000000005,4.0
912,Vladimir Larin,933,967,34,0.43415,0.44561000000000006,7.0
913,Xiangze Dubian,934,987,53,0.43415,0.44431000000000004,1.0
914,minus9d,935,931,-4,0.43406000000000006,0.44795,1.0
915,feng,936,1132,196,0.43349,0.42894,3.0
916,Chris Norman,937,994,57,0.43343999999999994,0.44364,2.0
917,YTworks,938,803,-135,0.43328,0.45237,116.0
918,KMAI_yujeong&sujin,939,878,-61,0.43313,0.45085,9.0
919,Weikai,940,698,-242,0.43293000000000004,0.45455,13.0
920,MichaelCarlon,941,682,-259,0.43291,0.45536000000000004,71.0
921,Yi Shen,942,1133,191,0.43283,0.42877,1.0
922,lxgxl1,943,1018,75,0.4328,0.44092,1.0
923,Eduardo de Oliveira Ferreira,944,622,-322,0.43278999999999995,0.45793,9.0
924,anastasb,945,1059,114,0.43273,0.43577,26.0
925,rm -rf /,946,624,-322,0.43272,0.45785,8.0
926,lai zhaoyuan,947,1030,83,0.43262,0.43993999999999994,1.0
927,cpbotha,948,794,-154,0.43262,0.45281000000000005,27.0
928,VaiViDya,949,728,-221,0.43254,0.45358000000000004,16.0
929,MykolaSharhan,950,795,-155,0.43251000000000006,0.45276000000000005,10.0
930,Saronio,951,472,-479,0.43241,0.47253,9.0
931,Dromosys,952,565,-387,0.43237,0.46163999999999994,16.0
932,zuchunshan,953,605,-348,0.43235,0.45906,1.0
933,Dandan,954,684,-270,0.43221000000000004,0.45519,41.0
934,Alex_Scut,955,1067,112,0.43212,0.43546,10.0
935,alanayu,956,616,-340,0.43166000000000004,0.45818000000000003,62.0
936,stat841team,957,945,-12,0.43151999999999996,0.44703999999999994,13.0
937,Rich He,958,937,-21,0.43146999999999996,0.44763000000000003,42.0
938,lasershow,959,898,-61,0.43144,0.44965,1.0
939,Hung Nguyen The,960,902,-58,0.43138000000000004,0.44925,6.0
940,Jason Max Lin,961,629,-332,0.43135,0.45737,40.0
941,jisenquan,962,949,-13,0.43132,0.44698000000000004,4.0
942,panzhang,963,814,-149,0.43106000000000005,0.45169,1.0
943,londalemex,964,811,-153,0.43096999999999996,0.45191000000000003,8.0
944,harleys,965,614,-351,0.43086,0.45821999999999996,15.0
945,Elahi,967,681,-286,0.43057,0.45538,227.0
946,kaggletest2018,968,996,28,0.43037,0.44323999999999997,14.0
947,Alex Glinsky,969,545,-424,0.43035,0.4627,12.0
948,Karl Heyer,970,1006,36,0.4302,0.44256999999999996,25.0
949,Tanner Carbonati,971,1096,125,0.42993000000000003,0.43296999999999997,11.0
950,Azat Akhtyamov,972,597,-375,0.42973999999999996,0.45948,33.0
951,xiabin,973,593,-380,0.4296,0.45965,49.0
952,yuns,975,733,-242,0.42957,0.45336000000000004,3.0
953,RUC1996,974,732,-242,0.42957,0.45336000000000004,10.0
954,Denis Logvinenko,976,1040,64,0.42937,0.43914,13.0
955,SnowAIR,977,267,-710,0.42918,0.52286,28.0
956,Ajit,978,900,-78,0.42913999999999997,0.44938,21.0
957,KMAI_SWIFTER,979,998,19,0.42913,0.44319,4.0
958,Amine Akrout,980,1058,78,0.42908999999999997,0.43583,1.0
959,Nilesh,981,1057,76,0.42908999999999997,0.43583,9.0
960,Aleksandar,982,675,-307,0.42903,0.45586000000000004,64.0
961,Nek Huang,983,618,-365,0.42901000000000006,0.45798,35.0
962,claudehang,984,1042,58,0.42896999999999996,0.43905,7.0
963,Luc YE,985,1017,32,0.4289,0.44093999999999994,36.0
964,Terran Tang,986,1004,18,0.42862,0.44283999999999996,9.0
965,xjXu,987,1008,21,0.42837,0.44208000000000003,1.0
966,Kenchi,988,985,-3,0.42815,0.44473999999999997,109.0
967,Sanjay Agrawal,990,579,-411,0.42806000000000005,0.46026999999999996,8.0
968,Armin25,989,581,-408,0.42806000000000005,0.46026999999999996,1.0
969,stakmorkernelz,991,972,-19,0.42805,0.44535,1.0
970,taka5hi,992,1147,155,0.42796000000000006,0.42533000000000004,1.0
971,wangshujie,993,816,-177,0.42794,0.45153999999999994,10.0
972,austinkk,994,538,-456,0.4279,0.46333,1.0
973,Varun Prabhu,995,933,-62,0.42778999999999995,0.44792,104.0
974,liuru peng,1002,1085,83,0.42767,0.43396999999999997,4.0
975,Feiran Zhang,1006,1001,-5,0.42767,0.44304,5.0
976,ilovescience,1005,1065,60,0.42767,0.43551999999999996,14.0
977,zgljl2012,1004,1083,79,0.42767,0.43396999999999997,1.0
978,Blue,1003,1066,63,0.42767,0.43551999999999996,5.0
979,Cedric Chee,1008,1082,74,0.42767,0.43396999999999997,2.0
980,Konstantin Kotik,1001,1063,62,0.42767,0.43551999999999996,12.0
981,Tuduri Eduard,1000,1062,62,0.42767,0.43551999999999996,6.0
982,jtlowery,999,1087,88,0.42767,0.43396999999999997,2.0
983,23.59,998,1081,83,0.42767,0.43396999999999997,5.0
984,Chiheb H.,997,1084,87,0.42767,0.43396999999999997,2.0
985,Ahmed Mostayed,1009,1124,115,0.42763,0.42955,9.0
986,aDataGuy,1010,1120,110,0.42758999999999997,0.43015,15.0
987,Salsinats,1011,810,-201,0.4275,0.45192,37.0
988,Roman Degtyarev,1012,1013,1,0.42743000000000003,0.44133999999999995,1.0
989,OlivierBoisard,1013,964,-49,0.42725,0.4459,21.0
990,china_girl,1014,936,-78,0.42718,0.44773,13.0
991,zhouc,1015,632,-383,0.42707,0.45708999999999994,3.0
992,Vladimir Sokhatskyi,1016,1061,45,0.42701000000000006,0.43575,8.0
993,yashish,1017,1157,140,0.42671000000000003,0.42467,4.0
994,Will Knez,1018,914,-104,0.42663999999999996,0.44883999999999996,5.0
995,Bubble,1019,738,-281,0.42623999999999995,0.45314,1.0
996,torched wursts,1020,1128,108,0.42621000000000003,0.42922,37.0
997,kanbac5,1021,995,-26,0.4262,0.44359,25.0
998,dolwijit13,1022,1033,11,0.42593000000000003,0.43958,5.0
999,Maria Zorkaltseva,1023,1035,12,0.42591,0.43948000000000004,16.0
1000,zhangvision,1024,674,-350,0.4259,0.45588999999999996,12.0
1001,ChePochem,1025,908,-117,0.42583000000000004,0.44902,26.0
1002,Dai Yi,1026,993,-33,0.42578,0.44365,32.0
1003,yknmt,1027,953,-74,0.42576,0.44656,4.0
1004,Enthusiast,1028,1012,-16,0.42552,0.44166000000000005,137.0
1005,KnowThruConfocal,1029,1072,43,0.42544,0.43506000000000006,32.0
1006,鹏程 方,1030,497,-533,0.42533999999999994,0.46886000000000005,38.0
1007,ahmed hammam,1031,935,-96,0.4253,0.4479,5.0
1008,Vikas Kumar,1032,942,-90,0.42499,0.4473,18.0
1009,Xmiler,1033,1056,23,0.42468,0.43585,31.0
1010,NTU_d07946003_怪獸與牠們的研究生,1034,802,-232,0.42466000000000004,0.45238999999999996,20.0
1011,E.P.K,1035,595,-440,0.42457,0.4596,113.0
1012,new,1036,892,-144,0.42452,0.44988,33.0
1013,Chris Oosthuizen,1037,471,-566,0.42443000000000003,0.4726,22.0
1014,Paolo Loro,1039,1068,29,0.42423,0.43545,39.0
1015,Ivan Meleshko,1040,1043,3,0.42418,0.43861999999999995,4.0
1016,Wcw1,1041,1037,-4,0.42418,0.43933999999999995,20.0
1017,Leigh,1042,1007,-35,0.42413999999999996,0.4423,20.0
1018,Antti K,1043,982,-61,0.42406000000000005,0.44498999999999994,7.0
1019,Aicanghai_Smile,1044,620,-424,0.42385,0.45795,51.0
1020,Bob Wan,1045,1117,72,0.42383999999999994,0.43036,5.0
1021,Eric Aragorn,1046,1036,-10,0.42383999999999994,0.43943000000000004,13.0
1022,KCYang,1047,1054,7,0.42375,0.43616000000000005,15.0
1023,WaterWood,1048,1014,-34,0.42325,0.44128999999999996,2.0
1024,PLUS,1049,973,-76,0.42318999999999996,0.44533999999999996,23.0
1025,Weimin Wang,1050,1119,69,0.42293000000000003,0.43026000000000003,7.0
1026,Joe Jeo,1051,341,-710,0.4229,0.4964,17.0
1027,whao,1052,909,-143,0.42288000000000003,0.44901,15.0
1028,Sungguk Cha,1053,1123,70,0.42283999999999994,0.42963999999999997,5.0
1029,Sam_,1054,1069,15,0.42281,0.43515,5.0
1030,NTU_r06943149,1055,999,-56,0.42255,0.44315,9.0
1031,Zakhar Pashkin,1056,808,-248,0.42252,0.45219,1.0
1032,LawsonChen,1057,957,-100,0.42233000000000004,0.44641000000000003,14.0
1033,Nitipon056,1058,992,-66,0.42198,0.44373999999999997,1.0
1034,tamreff3290,1059,1197,138,0.42175,0.41763,18.0
1035,kch,1060,805,-255,0.42153999999999997,0.45228,5.0
1036,Daniel Möller,1061,905,-156,0.42146000000000006,0.44911999999999996,65.0
1037,yefeng,1062,1047,-15,0.42118999999999995,0.43751,25.0
1038,PHP No.1,1063,979,-84,0.42112,0.44518,25.0
1039,Lassi Paavolainen,1064,930,-134,0.42061000000000004,0.44803000000000004,13.0
1040,MaritzaTynes,1065,1053,-12,0.42048,0.43623,15.0
1041,AICTS,1066,1135,69,0.4204,0.42823,15.0
1042,krznio,1067,1214,147,0.42031,0.41528999999999994,9.0
1043,Kun Hao Yeh,1068,1003,-65,0.41996999999999995,0.44283999999999996,17.0
1044,Yang B,1069,1093,24,0.41991999999999996,0.43337,19.0
1045,izktmys,1070,1038,-32,0.41989,0.43925,116.0
1046,NTU_r06521504_隊名我想想,1071,926,-145,0.41941000000000006,0.44828999999999997,22.0
1047,M.A.D,1072,1116,44,0.41933000000000004,0.4306,6.0
1048,chuck,1073,1122,49,0.41886,0.4297,27.0
1049,NorthernLights,1074,899,-175,0.4187,0.44961999999999996,36.0
1050,KastenBrot,1075,974,-101,0.41868999999999995,0.44528999999999996,8.0
1051,Christoffer G,1076,1146,70,0.41865,0.42543000000000003,18.0
1052,UnoFloristo,1077,331,-746,0.41863999999999996,0.49832,97.0
1053,Susnato,1078,1105,27,0.41853,0.43278999999999995,1.0
1054,DiMi,1079,1107,28,0.41853,0.43278999999999995,1.0
1055,CNNProtein,1080,1103,23,0.41853,0.43278999999999995,1.0
1056,Noel,1081,1106,25,0.41853,0.43278999999999995,1.0
1057,Shiro Kawakita,1082,1101,19,0.41853,0.43278999999999995,1.0
1058,Artem.Sanakoev,1083,1102,19,0.41853,0.43278999999999995,2.0
1059,Zhu Xi,1084,1104,20,0.41853,0.43278999999999995,2.0
1060,MarcYueZhao,1085,1108,23,0.41853,0.43278999999999995,1.0
1061,sipeng zheng,1086,1094,8,0.41843,0.43333,9.0
1062,Rowe,1087,1127,40,0.41836,0.42922,35.0
1063,ActiParty,1088,1064,-24,0.41828000000000004,0.43551999999999996,44.0
1064,记录者,1089,1131,42,0.41811000000000004,0.42901999999999996,20.0
1065,TomMiller,1090,1182,92,0.41795,0.42076,74.0
1066,BlackMagic,1091,923,-168,0.41751000000000005,0.44841000000000003,71.0
1067,yangyaw1,1092,1051,-41,0.41739,0.43643999999999994,35.0
1068,Abhishek Nagaraja,1093,1138,45,0.41725,0.42754,1.0
1069,Angel,1094,1217,123,0.41722,0.41518,7.0
1070,Yun Yun,1095,1144,49,0.41716000000000003,0.42644,4.0
1071,ben-lin,1096,1073,-23,0.41713999999999996,0.43504,9.0
1072,V. Gates,1097,1210,113,0.41706000000000004,0.41603,3.0
1073,ShengHungJuan,1098,1097,-1,0.4168,0.43296,9.0
1074,Joshua,1099,1152,53,0.41673000000000004,0.42505,13.0
1075,D_Yordanov,1100,1173,73,0.41665,0.42157,21.0
1076,Andre Cpc,1101,1125,24,0.41638000000000003,0.42941999999999997,7.0
1077,Guryanov Alexey,1102,1060,-42,0.41635,0.43577,2.0
1078,Phongdk,1103,1208,105,0.41631,0.41618999999999995,18.0
1079,aryuer,1104,1046,-58,0.41623999999999994,0.43788999999999995,12.0
1080,Astrocyters,1105,1188,83,0.41617,0.42015,1.0
1081,please give me money,1106,1078,-28,0.41563,0.43451999999999996,2.0
1082,zhengge,1107,529,-578,0.41562,0.46507,46.0
1083,weixing0909,1108,1172,64,0.41561000000000003,0.42158999999999996,4.0
1084,Kin Lam,1109,1115,6,0.41557,0.43083,11.0
1085,manyglaciers,1110,1178,68,0.41534,0.42118999999999995,20.0
1086,DL,1111,1049,-62,0.41467,0.43717,4.0
1087,Frank Guo,1113,955,-158,0.41462,0.44653000000000004,34.0
1088,Aakash N S,1114,1170,56,0.41441000000000006,0.42182,24.0
1089,cyhile,1115,946,-169,0.41431999999999997,0.44702,12.0
1090,CRay1991,1116,1192,76,0.41418,0.41813,1.0
1091,ABU-ML,1117,877,-240,0.41418,0.45088,19.0
1092,wendeldu,1118,1089,-29,0.41403999999999996,0.43372,34.0
1093,pangpang,1119,573,-546,0.41398,0.46095,11.0
1094,Molly,1120,1166,46,0.41355,0.42257,1.0
1095,Weijia.wu,1121,1165,44,0.41352,0.4226,7.0
1096,Kunwar Raj Singh,1122,1113,-9,0.4135,0.4312,19.0
1097,Ethan Furstoss,1124,1195,71,0.41305,0.41794,10.0
1098,Tiago Rodrigues,1125,1091,-34,0.41293,0.43361000000000005,45.0
1099,Matthias Dorfer,1126,1207,81,0.41275,0.41639,4.0
1100,Itay,1127,1183,56,0.41252,0.42066000000000003,10.0
1101,Rokoson,1128,676,-452,0.41248999999999997,0.45576000000000005,28.0
1102,Master,1129,274,-855,0.41248,0.5213,11.0
1103,Francisco Navarro Morales,1130,1174,44,0.4123,0.42153999999999997,7.0
1104,Christopher Berner,1131,1136,5,0.41217,0.42799,68.0
1105,Dhaval Mayatra,1132,1005,-127,0.41200000000000003,0.4426,10.0
1106,Goutam,1133,1076,-57,0.41197,0.43467,8.0
1107,FuLin,1134,1150,16,0.41192,0.42511000000000004,8.0
1108,flixpar,1135,420,-715,0.41191000000000005,0.48113,19.0
1109,Dan Botchan,1136,1253,117,0.41189,0.40796,4.0
1110,Daisuke Shibato,1137,1201,64,0.41184,0.41738000000000003,5.0
1111,Agent J,1138,1090,-48,0.41178000000000003,0.43365,37.0
1112,kojeonghoon,1140,1215,75,0.41111000000000003,0.41527,7.0
1113,Kostiantyn Isaienkov,1141,1149,8,0.41085,0.42513999999999996,1.0
1114,RNS,1142,1110,-32,0.41076,0.43195,1.0
1115,jonna,1143,1262,119,0.41075,0.40471,19.0
1116,Kevin Menden,1144,1159,15,0.41053999999999996,0.42423,22.0
1117,sw_tju,1145,1140,-5,0.41052,0.42728,5.0
1118,team DUT,1146,1179,33,0.41041000000000005,0.42095,39.0
1119,lyz_aaa,1147,1142,-5,0.41026,0.42678999999999995,3.0
1120,Kazumi Sakamoto,1148,1114,-34,0.4102,0.43112,9.0
1121,Chunyu Hao,1149,1187,38,0.40993,0.42028999999999994,6.0
1122,Monty Python,1150,1137,-13,0.40946,0.42788999999999994,9.0
1123,Zebrababa,1151,1029,-122,0.40901,0.43996999999999997,14.0
1124,sklan,1152,1245,93,0.40833,0.40976,15.0
1125,Tadashi Kikuchi,1153,1256,103,0.40821,0.40785,1.0
1126,JunCheng,1154,1300,146,0.40817,0.39553,31.0
1127,Nisar,1155,1219,64,0.40811,0.41448999999999997,9.0
1128,manmay nakhashi,1156,1118,-38,0.408,0.43026000000000003,3.0
1129,XpatDog,1157,1220,63,0.40795,0.41403,7.0
1130,곽홍재,1158,1154,-4,0.40786,0.42483000000000004,2.0
1131,Sandeep,1159,1225,66,0.40784000000000004,0.41273999999999994,3.0
1132,KevinB,1160,1180,20,0.40704,0.42094,17.0
1133,Kunal Anand,1161,1079,-82,0.40692,0.43441,28.0
1134,Swenq,1162,1205,43,0.40686,0.41663999999999995,16.0
1135,NTU_r07921078_4000盃,1163,1031,-132,0.40673000000000004,0.43988,26.0
1136,Oliver,1164,1185,21,0.40671,0.42036999999999997,17.0
1137,NewJanko,1165,1145,-20,0.40648,0.42613999999999996,22.0
1138,Yu-Huan Wu,1166,1100,-66,0.40639000000000003,0.43286,16.0
1139,Gang Xu,1167,1099,-68,0.40639000000000003,0.43286,9.0
1140,Oleg Shapovalov,1168,705,-463,0.40573000000000004,0.45414,40.0
1141,Play To Win,1169,1169,0,0.40534000000000003,0.42200000000000004,14.0
1142,playertwo,1170,889,-281,0.40494,0.45,30.0
1143,BUG Maker,1171,1193,22,0.4048,0.41811000000000004,3.0
1144,KaiqiangHuang,1172,1177,5,0.40479,0.42127,34.0
1145,aaronzs,1173,1163,-10,0.40463000000000005,0.42289,23.0
1146,leonli,1174,1074,-100,0.40462,0.43492,11.0
1147,Inga Kuznetsova,1175,1155,-20,0.4046,0.42478999999999995,48.0
1148,davidLee,1176,1254,78,0.4044,0.40794,2.0
1149,Mukhit Ismailov,1177,1111,-66,0.40364,0.43183,5.0
1150,Praveen Adepu,1178,1260,82,0.40325,0.40654,3.0
1151,mrkito,1179,1129,-50,0.40296,0.42913999999999997,1.0
1152,Savioz,1180,1130,-50,0.40296,0.42913999999999997,1.0
1153,Vayko,1181,1222,41,0.40281999999999996,0.41331999999999997,4.0
1154,stasbel,1182,1048,-134,0.40245,0.43727,6.0
1155,amine-team,1183,1095,-88,0.40233,0.43306999999999995,3.0
1156,Tenzin,1184,1246,62,0.40198,0.40972,32.0
1157,Sourav84,1185,1151,-34,0.4019,0.42505,7.0
1158,DennisSakva,1186,1248,62,0.40155,0.40903,30.0
1159,Alexander,1187,1190,3,0.40151,0.41966000000000003,11.0
1160,Benedikt Wagner,1188,1181,-7,0.40144,0.42085,2.0
1161,KMAI_Orange,1189,1211,22,0.40142,0.41596000000000005,6.0
1162,KrisAmadeus,1190,1279,89,0.40104,0.40159,11.0
1163,SeoungSeonJeon,1191,1141,-50,0.40099,0.42683000000000004,2.0
1164,PC Jimmmy,1195,1275,80,0.40079000000000004,0.40215,39.0
1165,Marvin Chancán,1196,1312,116,0.40079000000000004,0.39173,14.0
1166,Moral Bankruptcy,1194,1313,119,0.40079000000000004,0.39173,1.0
1167,Ilya Evenbach,1192,1311,119,0.40079000000000004,0.39173,15.0
1168,prvi,1197,1045,-152,0.40074,0.43835,52.0
1169,TD0123,1198,1270,72,0.40073000000000003,0.40325,1.0
1170,alexfaedda,1199,606,-593,0.40055999999999997,0.45898,79.0
1171,LittleHorse,1200,1162,-38,0.40016,0.42298,12.0
1172,CSUlalala,1201,1198,-3,0.4001,0.41762,4.0
1173,Michael Lee,1202,1164,-38,0.40009,0.42263999999999996,3.0
1174,Vishnu,1203,1232,29,0.40005999999999997,0.41146000000000005,6.0
1175,Artem Korenev,1204,1242,38,0.39996,0.40986999999999996,3.0
1176,Van-Thanh Hoang,1205,1121,-84,0.3998,0.42996999999999996,27.0
1177,dimmu,1206,1186,-20,0.39952,0.42033999999999994,5.0
1178,Haha,1207,1255,48,0.39951,0.40785,7.0
1179,YangzheLiu,1208,944,-264,0.3995,0.4471,24.0
1180,_/\_martin_/\_,1209,1202,-7,0.39938,0.41727,42.0
1181,Amir Livne,1210,1176,-34,0.39896,0.42146000000000006,22.0
1182,LonelyHunter,1211,1167,-44,0.39859,0.42222,7.0
1183,Karyuu,1212,1071,-141,0.3981,0.43511000000000005,24.0
1184,rajat800,1213,1235,22,0.39785,0.41081000000000006,2.0
1185,Tunnan_56,1214,1250,36,0.39782,0.40828000000000003,6.0
1186,filipix,1215,1175,-40,0.39778,0.42153,85.0
1187,flowlight,1216,1224,8,0.39697,0.41275,26.0
1188,Sergi Adipraja Widjaja,1217,1139,-78,0.39689,0.42738000000000004,27.0
1189,zxcvb,1218,1230,12,0.39676,0.41172,2.0
1190,Yongfei,1219,1168,-51,0.39666999999999997,0.42208999999999997,5.0
1191,NCIC,1220,1231,11,0.39666999999999997,0.41166,29.0
1192,aglotero,1221,1199,-22,0.39636,0.41756000000000004,19.0
1193,S. Panchenko,1222,1307,85,0.39594,0.3934,9.0
1194,Blue Casval,1223,1153,-70,0.39576,0.42488000000000004,5.0
1195,Maor Shutman,1224,1282,58,0.39566,0.4005,31.0
1196,Suraj kumar,1225,1273,48,0.39541,0.40242,26.0
1197,SHU99,1226,1184,-42,0.39518000000000003,0.42041000000000006,34.0
1198,xin he,1227,1233,6,0.39516999999999997,0.41125,20.0
1199,Yiannis K.,1228,1206,-22,0.39441,0.41655,5.0
1200,Abhishek Ranjan,1229,1200,-29,0.39409,0.41748999999999997,19.0
1201,laygin,1230,1320,90,0.39391,0.39043,4.0
1202,Tenairs,1231,1236,5,0.39376,0.4105,39.0
1203,Peter,1232,1134,-98,0.39366999999999996,0.42825,4.0
1204,chasing star,1233,1196,-37,0.39304,0.41791999999999996,2.0
1205,zhimai,1234,1223,-11,0.3929,0.41286000000000006,5.0
1206,SpqceD,1235,1261,26,0.39287,0.40475,1.0
1207,foo_bar,1236,1269,33,0.39247,0.40357,22.0
1208,Daniel The Programmer,1237,1189,-48,0.39241,0.4198,4.0
1209,ZLZ,1238,1268,30,0.392,0.40386,12.0
1210,ggggggg,1239,1274,35,0.39198,0.40231,19.0
1211,mohamed1,1240,1257,17,0.39184,0.40743,2.0
1212,Siarhei Fedartsou,1242,1266,24,0.39168000000000003,0.40415999999999996,6.0
1213,jps,1243,1318,75,0.39081,0.39145,8.0
1214,Sasha Korekov,1244,1259,15,0.39078,0.40704,18.0
1215,Kyle Ashley,1245,1294,49,0.39071999999999996,0.39695,36.0
1216,Polti,1246,1243,-3,0.39061999999999997,0.40979,10.0
1217,FelipeKitamura,1247,1221,-26,0.39052,0.41402,58.0
1218,Kurtis Streutker,1248,1323,75,0.39028,0.38911999999999997,18.0
1219,Nick Brown,1249,1308,59,0.38989,0.39318000000000003,32.0
1220,Gosha-ProdavetsPomidorov,1250,1143,-107,0.38981,0.42648,17.0
1221,NTU_r06944004_\o/\o/擊潰___,1251,947,-304,0.38978,0.44701,39.0
1222,ultragamza,1252,1330,78,0.38911,0.38629,26.0
1223,Griotte,1253,1281,28,0.38894,0.40137,3.0
1224,sers,1254,1158,-96,0.38881,0.42439,13.0
1225,bing,1255,1194,-61,0.38871999999999995,0.4181,8.0
1226,Sajith R,1256,1271,15,0.38852,0.40293,8.0
1227,Wang Jie,1258,1227,-31,0.38824000000000003,0.41242,4.0
1228,madd,1259,1296,37,0.38789,0.39652,8.0
1229,Georgy Gospodinov [sphere],1260,1301,41,0.38761999999999996,0.39509,38.0
1230,Michal,1261,1298,37,0.38748,0.396,6.0
1231,I can't feel my face,1263,1272,9,0.38716999999999996,0.4028,5.0
1232,TheHaplessMeditators,1264,1293,29,0.38704,0.39719,1.0
1233,emptyewer,1265,1310,45,0.38694,0.39183,18.0
1234,mantasp,1266,1251,-15,0.38639,0.40823000000000004,38.0
1235,Joejia,1267,1212,-55,0.38626,0.41578999999999994,28.0
1236,BPTI,1268,882,-386,0.38616999999999996,0.45038999999999996,49.0
1237,abhijeetbiswasiitb,1269,1315,46,0.38611999999999996,0.39163000000000003,15.0
1238,dragonemperor,1270,1171,-99,0.38587,0.42177,72.0
1239,Felix Denzinger,1271,1277,6,0.38581,0.40212,31.0
1240,cschavis,1272,1340,68,0.38548000000000004,0.38344,27.0
1241,Jeremy Castle,1273,1249,-24,0.38461999999999996,0.40864,2.0
1242,Hua Tsang Lin,1274,1228,-46,0.38406999999999997,0.4124,41.0
1243,OneEyedKings,1275,1264,-11,0.3833,0.40446,43.0
1244,chengqian,1276,1226,-50,0.3831,0.41263999999999995,43.0
1245,vvvio,1277,1160,-117,0.38274,0.42358999999999997,2.0
1246,Alessio T,1278,1203,-75,0.3827,0.41708,10.0
1247,Jakrin Juangbhanich,1279,1321,42,0.38256,0.39,52.0
1248,Jack Rickman,1280,1263,-17,0.38189,0.4047,4.0
1249,Seadog,1281,1408,127,0.38183,0.36801999999999996,14.0
1250,Pierre Ouannes,1282,1280,-2,0.38163,0.40138,4.0
1251,gaobin,1283,1258,-25,0.38154,0.40741,12.0
1252,WerewolfBarmitzvah,1284,1292,8,0.38131,0.39744,7.0
1253,siddhant,1285,1286,1,0.38126,0.39986,18.0
1254,Zayne Na,1286,1237,-49,0.38106,0.41043,3.0
1255,Tong,1287,1244,-43,0.38101999999999997,0.40976,9.0
1256,Protein!,1288,1304,16,0.3809,0.39378,55.0
1257,Basti,1289,1299,10,0.38056,0.39559,34.0
1258,Ramiro Debbe,1290,1316,26,0.38033,0.39161999999999997,7.0
