,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
875,菅原惇史,897,172,-725,0.63664,0.69815,166.0
876,hbghhy,898,849,-49,0.6366,0.69562,1.0
877,NathanDa,899,1096,197,0.63657,0.6915600000000001,9.0
878,Dr. Knope,900,1325,425,0.63657,0.68572,11.0
879,Kryptonian,901,1194,293,0.63657,0.68894,59.0
880,AEGo,902,805,-97,0.63656,0.69638,42.0
881,masap,903,857,-46,0.63647,0.69505,102.0
882,senkin13,904,1073,169,0.63647,0.69233,13.0
883,张哈哈,905,1129,224,0.63646,0.68976,10.0
884,xffj,906,882,-24,0.63642,0.69352,27.0
885,Eric Yeh,907,1303,396,0.63641,0.6864,10.0
886,Meyk,908,826,-82,0.6364,0.69607,10.0
887,ngsoc,909,823,-86,0.63639,0.6961,26.0
888,tatematsu fumiya,910,685,-225,0.6363800000000001,0.69705,26.0
889,Yuki Mogi,911,1135,224,0.6363300000000001,0.68966,8.0
890,Data Craze,912,1152,240,0.63631,0.6892,1.0
891,Pranav T V,919,1158,239,0.63631,0.6892,2.0
892,Mg-Gharboub,923,1159,236,0.63631,0.6892,17.0
893,Hao Chen,922,1161,239,0.63631,0.6892,6.0
894,TARS,913,1153,240,0.63631,0.6892,4.0
895,corner200,920,1151,231,0.63631,0.6892,52.0
896,Drumato,921,1154,233,0.63631,0.6892,22.0
897,Amr A. Ali,918,1155,237,0.63631,0.6892,21.0
898,SaamahnMahjouri,917,1160,243,0.63631,0.6892,7.0
899,Johny Jose,916,1162,246,0.63631,0.6892,4.0
900,Nukkad Star,915,888,-27,0.63631,0.69325,3.0
901,williw11,914,1156,242,0.63631,0.6892,1.0
902,John Doe,924,847,-77,0.6363,0.69567,54.0
903,loveisp,925,792,-133,0.6363,0.69668,2.0
904,Pedro Schoen,926,1117,191,0.63626,0.6903,15.0
905,Just Me,927,894,-33,0.63622,0.69291,61.0
906,Hung The Nguyen,928,1145,217,0.6361899999999999,0.68938,41.0
907,anokas,929,1128,199,0.63617,0.68982,11.0
908,RyanYuan,930,102,-828,0.6361600000000001,0.6991,77.0
909,hank0526,931,1262,331,0.6361,0.68803,20.0
910,MichaelZhao,933,1172,239,0.6361,0.68909,3.0
911,Sergei,932,1195,263,0.6361,0.68894,5.0
912,gdy5,934,800,-134,0.63605,0.69647,9.0
913,Hung Nguyen,935,1125,190,0.63603,0.68999,6.0
914,grafael,936,1138,202,0.63602,0.68955,50.0
915,shubham5024,954,1015,61,0.6359899999999999,0.69255,24.0
916,Tan Jun Guang,950,1210,260,0.6359899999999999,0.68877,1.0
917,sky_noodles,951,1211,260,0.6359899999999999,0.68877,1.0
918,Howard The Duck,952,1187,235,0.6359899999999999,0.68898,6.0
919,NCHU056013,953,1191,238,0.6359899999999999,0.68898,1.0
920,Li-Der,958,1189,231,0.6359899999999999,0.68898,26.0
921,Ashish Patel(阿希什),955,865,-90,0.6359899999999999,0.6946899999999999,7.0
922,Hans,957,1188,231,0.6359899999999999,0.68898,1.0
923,jtsec,959,1192,233,0.6359899999999999,0.68898,6.0
924,Alex Martynov,948,1010,62,0.6359899999999999,0.69255,1.0
925,Fred Navruzov,949,1190,241,0.6359899999999999,0.68898,7.0
926,Manjeet Singh,945,1203,258,0.6359899999999999,0.68877,1.0
927,Sergeeva Sofiya,947,1201,254,0.6359899999999999,0.68877,1.0
928,Elan Rosen,946,1202,256,0.6359899999999999,0.68877,2.0
929,harman_deep,937,1205,268,0.6359899999999999,0.68877,23.0
930,Linar Khusnutdinov,944,1212,268,0.6359899999999999,0.68877,5.0
931,Moh,943,1209,266,0.6359899999999999,0.68877,4.0
932,Duo Cao,942,1207,265,0.6359899999999999,0.68877,1.0
933,borislavmilkov,941,1204,263,0.6359899999999999,0.68877,2.0
934,Antoine Passemiers,940,1206,266,0.6359899999999999,0.68877,1.0
935,Itzik Mouyal,939,1208,269,0.6359899999999999,0.68877,13.0
936,Chuqi Yang,938,1213,275,0.6359899999999999,0.68877,3.0
937,Hung Nguyen The,961,1147,186,0.63593,0.6893,21.0
938,ekamioka,962,1254,292,0.63593,0.68819,15.0
939,JunLuDing,963,531,-432,0.63593,0.69729,58.0
940,Luciano,964,1196,232,0.6359199999999999,0.68891,20.0
941,ketialy,965,87,-878,0.63589,0.69947,70.0
942,Chia-Ta Tsai,966,1238,272,0.6358699999999999,0.6882699999999999,53.0
943,atumari,967,802,-165,0.6358600000000001,0.69647,63.0
944,MengMengDa,968,35,-933,0.6358600000000001,0.70322,110.0
945,JerryLiu66,969,1146,177,0.63581,0.68933,7.0
946,Diogo,971,1081,110,0.63576,0.6920000000000001,20.0
947,rerun,972,807,-165,0.63573,0.69631,28.0
948,xiaoyif,991,1065,74,0.63572,0.69235,3.0
949,Nishant Bhavsar,990,983,-7,0.63572,0.69255,3.0
950,Bikbov,982,1241,259,0.63572,0.68823,1.0
951,Rasool,988,1250,262,0.63572,0.68823,27.0
952,Vitaly Portnoy,987,1239,252,0.63572,0.68823,3.0
953,anti111,986,1253,267,0.63572,0.68823,1.0
954,AnqingJIANG,985,1248,263,0.63572,0.68823,1.0
955,Luthfi Mahendra,984,1246,262,0.63572,0.68823,2.0
956,Caerbanog,983,1245,262,0.63572,0.68823,6.0
957,alimpolat,989,1252,263,0.63572,0.68823,1.0
958,ijiayun,981,1244,263,0.63572,0.68823,1.0
959,Sebastin Mangalan,979,1249,270,0.63572,0.68823,1.0
960,clementwan,978,1251,273,0.63572,0.68823,1.0
961,Ajaxon6255,977,1240,263,0.63572,0.68823,2.0
962,Sayak Paul,976,1214,238,0.63572,0.68874,14.0
963,Hamza,975,1216,241,0.63572,0.68874,1.0
964,Kaushik P,974,1215,241,0.63572,0.68874,2.0
965,Madao,973,1217,244,0.63572,0.68874,1.0
966,Philip Ellenberg,980,1242,262,0.63572,0.68823,4.0
967,Journey,1001,1179,178,0.6357,0.68904,1.0
968,बेरोज़गार,1008,1185,177,0.6357,0.68904,81.0
969,Cameron Severn,1007,1173,166,0.6357,0.68904,1.0
970,[ods.ai] waniz,1006,959,-47,0.6357,0.69255,5.0
971,guowenrui,1005,1180,175,0.6357,0.68904,3.0
972,DSEverything,1003,1177,174,0.6357,0.68904,2.0
973,Konstantin Avramenko,1002,1175,173,0.6357,0.68904,1.0
974,Skyroot,1004,1007,3,0.6357,0.69255,4.0
975,AI来了好怕怕,1000,851,-149,0.6357,0.6955899999999999,3.0
976,Bernd Allmendinger,998,672,-326,0.6357,0.69709,4.0
977,yang yu,997,1182,185,0.6357,0.68904,1.0
978,Vivekanand Joshi,996,1186,190,0.6357,0.68904,5.0
979,Dan Ofer,995,1178,183,0.6357,0.68904,1.0
980,XCLab,994,1176,182,0.6357,0.68904,1.0
981,Bharat,993,1174,181,0.6357,0.68904,2.0
982,AbhilashVJ,992,1184,192,0.6357,0.68904,3.0
983,Subhadeep Basu,1009,1279,270,0.63566,0.6876,11.0
984,madcap,1010,1282,272,0.63565,0.6872699999999999,10.0
985,番茄炒蛋,1011,1312,301,0.63564,0.68595,6.0
986,GhMa,1013,981,-32,0.63558,0.69255,17.0
987,Yu Qiong,1014,852,-162,0.63552,0.6955399999999999,2.0
988,Tilii,1015,118,-897,0.63547,0.6988800000000001,188.0
989,Sylas,1016,1029,13,0.63546,0.69255,95.0
990,BLT.TI,1017,1224,207,0.6354,0.6885399999999999,17.0
991,FengLei Dou,1018,825,-193,0.6353800000000001,0.69607,6.0
992,BenMcMillan,1019,1097,78,0.63536,0.69152,14.0
993,PradeepG,1020,1219,199,0.6353,0.68872,6.0
994,MX,1021,1094,73,0.6352300000000001,0.6917,4.0
995,Karl Hornlund,1022,1197,175,0.6351600000000001,0.6889,16.0
996,HyeongyuY,1023,691,-332,0.63515,0.69702,33.0
997,Hojin DAN,1024,1200,176,0.6350600000000001,0.6888,2.0
998,zhangweina,1026,1256,230,0.63498,0.68815,20.0
999,Sebastian Jørgensen,1027,1157,130,0.63495,0.6892,6.0
1000,ctschnell,1028,1273,245,0.63493,0.68782,6.0
1001,Asmar,1029,1235,206,0.6349100000000001,0.68839,8.0
1002,Bruno Vilela,1030,1243,213,0.63489,0.68823,11.0
1003,giftjamine,1031,1236,205,0.63484,0.6883600000000001,2.0
1004,jiqiang,1032,1222,190,0.63477,0.68865,9.0
1005,Jtan,1033,1098,65,0.63475,0.6913699999999999,5.0
1006,Oleg Panichev,1034,1136,102,0.6347,0.68957,10.0
1007,Vitaliy Podvalniy,1036,1375,339,0.63469,0.68337,2.0
1008,SASIKIRAN KARRI,1035,1307,272,0.63469,0.68605,1.0
1009,linxi,1037,1041,4,0.63465,0.69255,5.0
1010,[servian-vic]Zifei,1038,1314,276,0.63458,0.6859,2.0
1011,致Great,1039,1316,277,0.63458,0.6859,1.0
1012,[servian-vic]Derek,1040,1315,275,0.63458,0.6859,1.0
1013,TarunParmar,1041,1338,297,0.63456,0.68524,15.0
1014,Jack Etheredge,1042,1336,294,0.63456,0.68524,1.0
1015,zksar,1043,1337,294,0.63456,0.68524,2.0
1016,nakaken,1044,1040,-4,0.63456,0.69255,19.0
1017,kranf94,1045,1199,154,0.63447,0.68886,12.0
1018,Florian Laroumagne,1047,1142,95,0.63446,0.6895,1.0
1019,Jiankun Lu,1046,1141,95,0.63446,0.6895,2.0
1020,Elanclar,1049,1272,223,0.63443,0.68783,19.0
1021,Y Assous,1048,1568,520,0.63443,0.6774600000000001,3.0
1022,SethKitchen,1050,1264,214,0.63442,0.688,6.0
1023,Max,1051,1388,337,0.6344,0.68267,14.0
1024,Gaetan Blondel,1052,140,-912,0.6342899999999999,0.69848,76.0
1025,harshit,1053,1275,222,0.6342899999999999,0.6877800000000001,3.0
1026,luojiahan,1054,1046,-8,0.63418,0.69255,14.0
1027,CC,1055,1328,273,0.6341600000000001,0.68567,22.0
1028,CHEN,1056,44,-1012,0.6341,0.70215,48.0
1029,WillyB,1059,1259,200,0.63408,0.68815,9.0
1030,bluishgreen,1060,1456,396,0.63408,0.6798,21.0
1031,Alex M.,1057,1258,201,0.63408,0.68815,9.0
1032,Linggih Saputro,1058,1257,199,0.63408,0.68815,1.0
1033,SpruceMoose,1061,1126,65,0.63403,0.6899,8.0
1034,Mitchell Hammack,1062,1284,222,0.6339899999999999,0.6872199999999999,4.0
1035,Brandon Schabell,1063,1276,213,0.63395,0.68772,5.0
1036,lonesamoyed,1064,1323,259,0.63395,0.6857300000000001,11.0
1037,Vodka Powah!,1065,876,-189,0.63393,0.69372,11.0
1038,Benzamin,1066,1143,77,0.6339,0.6894899999999999,1.0
1039,serioes,1067,929,-138,0.63385,0.69255,20.0
1040,Krapal,1068,2149,1081,0.6338199999999999,0.60337,4.0
1041,Masataka Kawashita,1069,1363,294,0.63381,0.68404,2.0
1042,[servian-vic]Michael Robbins,1070,1334,264,0.6338,0.6853600000000001,3.0
1043,Neo,1071,873,-198,0.63375,0.69395,17.0
1044,Godfitting,1072,895,-177,0.63364,0.69291,2.0
1045,nept57,1073,870,-203,0.63364,0.69412,16.0
1046,Yu-WeiChang,1074,893,-181,0.63364,0.69291,35.0
1047,CompDefenders,1075,1093,18,0.63363,0.69175,11.0
1048,VVS0713,1076,1102,26,0.6336,0.69119,26.0
1049,Ziwen,1077,878,-199,0.63357,0.6937,7.0
1050,Kim YoonSoo,1078,850,-228,0.63356,0.6956,5.0
1051,t_kato,1079,891,-188,0.63356,0.69316,14.0
1052,RobinDong,1080,892,-188,0.63355,0.69314,22.0
1053,Nik K,1082,903,-179,0.63352,0.6928300000000001,2.0
1054,Akiran2F,1081,874,-207,0.63352,0.69382,7.0
1055,Misuk Kim,1084,909,-175,0.63347,0.6926800000000001,13.0
1056,Team_A,1085,835,-250,0.63346,0.69594,14.0
1057,Going deeper,1086,587,-499,0.63345,0.69714,9.0
1058,MM TJ,1087,914,-173,0.63344,0.69265,9.0
1059,Tadashi Kikuchi,1088,915,-173,0.63344,0.69265,8.0
1060,Richa Jain,1089,921,-168,0.6334,0.6925899999999999,7.0
1061,wuforstudy,1090,922,-168,0.6334,0.6925899999999999,10.0
1062,ozlem,1091,1052,-39,0.6334,0.69253,4.0
1063,Sujeeth S,1092,952,-140,0.6334,0.69255,2.0
1064,ParmaPerm,1093,924,-169,0.63338,0.69258,44.0
1065,On the Way,1094,856,-238,0.63338,0.69506,38.0
1066,jokerlin,1095,997,-98,0.63337,0.69255,8.0
1067,anatoly,1096,897,-199,0.63336,0.69287,3.0
1068,Piyush,1098,900,-198,0.6333300000000001,0.6928300000000001,6.0
1069,yastommy,1097,912,-185,0.6333300000000001,0.69265,2.0
1070,David Sola Román,1099,1299,200,0.63332,0.68655,25.0
1071,Jose Javier Costa,1100,1168,68,0.6332899999999999,0.68912,21.0
1072,RyujiMatsushima,1101,1028,-73,0.63327,0.69255,19.0
1073,Samuel da Silva Oliveira,1174,26,-1148,0.63325,0.70424,1.0
1074,SharadShriyan,1185,969,-216,0.63325,0.69255,1.0
1075,SJ_Heo,1184,1376,192,0.63325,0.68337,12.0
1076,Stoiv,1183,926,-257,0.63325,0.69257,16.0
1077,Daichi Miura,1182,1014,-168,0.63325,0.69255,5.0
1078,Oblix Ho,1181,1013,-168,0.63325,0.69255,3.0
1079,Tsubasa Tanaka,1180,1011,-169,0.63325,0.69255,4.0
1080,poison code,1179,1012,-167,0.63325,0.69255,14.0
1081,hiro shikata,1178,1017,-161,0.63325,0.69255,1.0
1082,[servian-nsw]jchampion,1177,920,-257,0.63325,0.6925899999999999,39.0
1083,hamelg,1176,982,-194,0.63325,0.69255,1.0
1084,nishipy,1175,977,-198,0.63325,0.69255,6.0
1085,Sylvain Desroziers,1187,1030,-157,0.63325,0.69255,1.0
1086,takeh.oh,1173,936,-237,0.63325,0.69255,7.0
1087,Anand mohan awasthi,1172,937,-235,0.63325,0.69255,4.0
1088,Michael Vander Meiden,1171,939,-232,0.63325,0.69255,1.0
1089,alaskaw,1170,906,-264,0.63325,0.6927,13.0
1090,GC,1169,956,-213,0.63325,0.69255,7.0
1091,Sychev_a_k,1168,930,-238,0.63325,0.69255,6.0
1092,Keval Kant,1167,933,-234,0.63325,0.69255,1.0
1093,Bhavesh Badjatya,1166,961,-205,0.63325,0.69255,3.0
1094,Joe K,1165,829,-336,0.63325,0.69595,17.0
1095,Akila Wajirasena,1164,966,-198,0.63325,0.69255,1.0
1096,Joakim Arvidsson,1163,972,-191,0.63325,0.69255,2.0
1097,panio,1162,923,-239,0.63325,0.69258,17.0
1098,jackkwok,1186,965,-221,0.63325,0.69255,6.0
1099,David Ly,1203,999,-204,0.63325,0.69255,1.0
1100,romil kulshrestha,1188,955,-233,0.63325,0.69255,1.0
1101,aLin,1202,1000,-202,0.63325,0.69255,13.0
1102,SIDI,1213,1033,-180,0.63325,0.69255,35.0
1103,Rob Rose,1212,991,-221,0.63325,0.69255,1.0
1104,jyfang,1211,1019,-192,0.63325,0.69255,1.0
1105,zorisori,1210,1044,-166,0.63325,0.69255,1.0
1106,YueWei,1209,1043,-166,0.63325,0.69255,1.0
1107,Cary Jin,1208,1036,-172,0.63325,0.69255,3.0
1108,Dino,1207,1042,-165,0.63325,0.69255,3.0
1109,voilin,1206,995,-211,0.63325,0.69255,1.0
1110,RAM^2,1205,1002,-203,0.63325,0.69255,23.0
1111,Sigmoid,1204,996,-208,0.63325,0.69255,1.0
1112,锦瑟,1160,960,-200,0.63325,0.69255,2.0
1113,Taherlal,1201,1020,-181,0.63325,0.69255,1.0
1114,AndyKlyman,1189,1035,-154,0.63325,0.69255,1.0
1115,Mohd Atir,1200,1047,-153,0.63325,0.69255,3.0
1116,Jeffrey Chung,1199,987,-212,0.63325,0.69255,1.0
1117,masaji,1198,989,-209,0.63325,0.69255,2.0
1118,SIDHARTH,1197,1023,-174,0.63325,0.69255,1.0
1119,teamAABMT,1196,988,-208,0.63325,0.69255,1.0
1120,sudoyang,1195,953,-242,0.63325,0.69255,2.0
1121,rancho,1194,944,-250,0.63325,0.69255,1.0
1122,DIZHENG,1193,945,-248,0.63325,0.69255,18.0
1123,moumou,1192,949,-243,0.63325,0.69255,2.0
1124,apurvakb,1191,942,-249,0.63325,0.69255,1.0
1125,CyberDreamer,1190,1032,-158,0.63325,0.69255,12.0
1126,liuchunhui,1161,863,-298,0.63325,0.69481,5.0
1127,Thomas Wyrick,1145,973,-172,0.63325,0.69255,5.0
1128,Anup Mandvariya,1159,1026,-133,0.63325,0.69255,1.0
1129,itzy,1115,993,-122,0.63325,0.69255,5.0
1130,BetterThanButter,1158,1031,-127,0.63325,0.69255,9.0
1131,Shujian L.,1126,1027,-99,0.63325,0.69255,1.0
1132,Jose Zevallos,1125,1025,-100,0.63325,0.69255,6.0
1133,Michael Eichenberger,1124,1038,-86,0.63325,0.69255,2.0
1134,a.sixxx,1123,1021,-102,0.63325,0.69255,7.0
1135,Harish Vutukuri,1122,867,-255,0.63325,0.69453,5.0
1136,omarsamir,1121,1024,-97,0.63325,0.69255,10.0
1137,Salil Malhotra,1120,950,-170,0.63325,0.69255,1.0
1138,Yimin Nie,1119,948,-171,0.63325,0.69255,4.0
1139,mugitotororo,1118,947,-171,0.63325,0.69255,3.0
1140,Igor Protas,1117,913,-204,0.63325,0.69265,2.0
1141,David Zhuang,1114,1022,-92,0.63325,0.69255,4.0
1142,Takamichi Toda,1129,992,-137,0.63325,0.69255,1.0
1143,Prasad,1113,954,-159,0.63325,0.69255,13.0
1144,Michael Schock,1112,1039,-73,0.63325,0.69255,18.0
1145,cup3,1111,994,-117,0.63325,0.69255,1.0
1146,hichar,1110,1004,-106,0.63325,0.69255,1.0
1147,Dragon,1109,980,-129,0.63325,0.69255,5.0
1148,MasterScrat,1108,1008,-100,0.63325,0.69255,6.0
1149,la_lotto,1107,1005,-102,0.63325,0.69255,1.0
1150,Lobelia Erinus,1106,1003,-103,0.63325,0.69255,1.0
1151,Balaji,1104,998,-106,0.63325,0.69255,1.0
1152,liuzqiao,1103,1001,-102,0.63325,0.69255,1.0
1153,Kerzer,1102,1009,-93,0.63325,0.69255,3.0
1154,alizaf,1128,938,-190,0.63325,0.69255,1.0
1155,scut_cs_students,1127,1045,-82,0.63325,0.69255,15.0
1156,NTQN,1130,1018,-112,0.63325,0.69255,1.0
1157,SAIT VNTU2,1144,974,-170,0.63325,0.69255,4.0
1158,Sahil Kumar,1157,1006,-151,0.63325,0.69255,2.0
1159,kanji14134,1156,1034,-122,0.63325,0.69255,1.0
1160,digimagi,1155,943,-212,0.63325,0.69255,2.0
1161,Prachi.N,1154,970,-184,0.63325,0.69255,8.0
1162,YangHu,1153,968,-185,0.63325,0.69255,1.0
1163,Decision,1152,967,-185,0.63325,0.69255,1.0
1164,aluto,1151,964,-187,0.63325,0.69255,12.0
1165,KamparBoy,1149,905,-244,0.63325,0.69276,16.0
1166,yyqing,1148,971,-177,0.63325,0.69255,1.0
1167,R Yadav,1131,958,-173,0.63325,0.69255,20.0
1168,LinGUO,1146,975,-171,0.63325,0.69255,1.0
1169,Arash Mousavi,1147,963,-184,0.63325,0.69255,21.0
1170,Jean-Marc,1143,962,-181,0.63325,0.69255,1.0
1171,SAIT VNTU10,1136,957,-179,0.63325,0.69255,5.0
1172,SAIT VNTU9,1132,984,-148,0.63325,0.69255,1.0
1173,Spurius,1133,978,-155,0.63325,0.69255,1.0
1174,Usman Akram,1142,976,-166,0.63325,0.69255,4.0
1175,pinecone,1135,979,-156,0.63325,0.69255,20.0
1176,dierdier,1134,760,-374,0.63325,0.69688,5.0
1177,Rob Wishart,1137,935,-202,0.63325,0.69255,2.0
1178,xiechuangliang,1138,931,-207,0.63325,0.69255,2.0
1179,441XYAH,1139,940,-199,0.63325,0.69255,8.0
1180,Akash,1140,951,-189,0.63325,0.69255,112.0
1181,PradeepVasamsetti,1141,928,-213,0.63325,0.69255,1.0
1182,lzhexp,1214,1171,-43,0.6332300000000001,0.68909,7.0
1183,Kazumi Sakamoto,1215,918,-297,0.63321,0.69263,13.0
1184,Cast Iron,1216,910,-306,0.63321,0.6926800000000001,15.0
1185,DenisVorotyntsev,1217,934,-283,0.63321,0.69255,1.0
1186,Conor McNamara,1218,1055,-163,0.63321,0.6924899999999999,14.0
1187,blinchik,1219,828,-391,0.6332,0.69601,17.0
1188,DA.jp,1220,29,-1191,0.6331899999999999,0.70417,169.0
1189,KS,1221,927,-294,0.63318,0.6925600000000001,1.0
1190,Takayama,1222,1294,72,0.63315,0.6867,3.0
1191,Li Yi,1223,917,-306,0.6331399999999999,0.69263,13.0
1192,Lukasz Zawieska,1225,1053,-172,0.6331399999999999,0.69252,27.0
1193,Nirupam Ghosh,1224,1290,66,0.6331399999999999,0.68696,7.0
1194,n00bs,1226,1049,-177,0.63312,0.69253,12.0
1195,nick5394,1227,1050,-177,0.63312,0.69253,18.0
1196,Vladislav Kuzmenkov,1228,925,-303,0.63308,0.69257,1.0
1197,lansaid,1229,1063,-166,0.6330600000000001,0.69235,8.0
1198,Damian,1230,1066,-164,0.6330600000000001,0.69235,30.0
1199,Shkarin Sergey,1231,1062,-169,0.6330600000000001,0.69235,2.0
1200,Blue Steel,1233,1068,-165,0.6330600000000001,0.69235,45.0
1201,McCartney Taylor,1234,1064,-170,0.6330600000000001,0.69235,1.0
1202,__math,1235,1069,-166,0.6330600000000001,0.69235,12.0
1203,Vlad Balanda,1236,1071,-165,0.6330600000000001,0.69235,13.0
1204,vanAmsen,1237,1072,-165,0.6330600000000001,0.69235,1.0
1205,Kchenyu,1238,1076,-162,0.6330600000000001,0.69223,18.0
1206,Oleksandr Vodolazskyi,1232,1067,-165,0.6330600000000001,0.69235,1.0
1207,MityaAkhmediyev,1239,1075,-164,0.63305,0.69225,18.0
1208,Talon Shi,1240,907,-333,0.63305,0.6927,16.0
1209,Alexander Litvintsev,1242,1229,-13,0.63302,0.6885100000000001,5.0
1210,yokiii,1241,1054,-187,0.63302,0.6924899999999999,3.0
1211,GaoYL,1243,916,-327,0.633,0.69263,2.0
1212,Troy Walters,1244,1115,-129,0.63298,0.69042,26.0
1213,breakingintoanalytics,1245,1059,-186,0.63295,0.69242,3.0
1214,satabe,1246,884,-362,0.6329100000000001,0.6934899999999999,4.0
1215,Sergey Staritsyn,1247,872,-375,0.6329100000000001,0.69396,10.0
1216,Mitsuru Fujiwara,1248,1056,-192,0.6329,0.6924899999999999,3.0
1217,YiTang,1249,642,-607,0.63288,0.69709,29.0
1218,SeongHun Jeong,1250,265,-985,0.63285,0.6979,17.0
1219,JICGstatistics,1251,1228,-23,0.63284,0.6885100000000001,7.0
1220,Shobhit Srivastava,1252,1226,-26,0.63284,0.6885100000000001,1.0
1221,SubCero,1253,1227,-26,0.63284,0.6885100000000001,20.0
1222,DevScope Team,1254,1165,-89,0.63284,0.68913,66.0
1223,llll,1255,31,-1224,0.6328,0.7037100000000001,56.0
1224,ML Enthusiast,1256,1074,-182,0.63278,0.69231,23.0
1225,Rohit Rangwani,1257,1111,-146,0.63266,0.6905399999999999,42.0
1226,Tanner Carbonati,1258,898,-360,0.63265,0.69285,10.0
1227,yuki333,1259,1084,-175,0.63264,0.6919,1.0
1228,ujw1,1260,1397,137,0.63262,0.68223,10.0
1229,disisbig,1261,911,-350,0.63259,0.69266,9.0
1230,Random Students,1262,1148,-114,0.63258,0.68929,21.0
1231,Decalogue,1263,1351,88,0.63255,0.6847,6.0
1232,Vasily Toropov,1264,1092,-172,0.63254,0.69177,5.0
1233,moon_,1265,1263,-2,0.63247,0.68801,6.0
1234,skyeeros,1266,1079,-187,0.63245,0.69206,12.0
1235,Chris Layton,1267,1109,-158,0.63245,0.6906399999999999,20.0
1236,abzaliev,1268,1085,-183,0.63244,0.69186,57.0
1237,Iwill4,1269,1088,-181,0.63242,0.6918300000000001,54.0
1238,SalahEddineBenbrahim,1270,1101,-169,0.63239,0.69121,11.0
1239,Ashok Chava,1271,1086,-185,0.63236,0.69185,1.0
1240,tomlzt,1272,1119,-153,0.6321899999999999,0.69018,6.0
1241,krisjan,1273,1622,349,0.6321399999999999,0.67591,11.0
1242,NU [ineligible],1274,1476,202,0.6321,0.67902,21.0
1243,Augusto Torácio,1275,1287,12,0.63207,0.68706,6.0
1244,DSML,1276,1373,97,0.6320600000000001,0.68366,2.0
1245,magicoderr,1277,1285,8,0.63192,0.68715,9.0
1246,lwzhang,1278,1260,-18,0.6319100000000001,0.68805,3.0
1247,Shake-Up Backdraft,1279,36,-1243,0.6318699999999999,0.70308,242.0
1248,hisashi_h,1280,1371,91,0.6318699999999999,0.6836800000000001,9.0
1249,dunklerwald,1281,110,-1171,0.6318600000000001,0.69902,76.0
1250,Kostadinov,1282,1650,368,0.63184,0.67492,14.0
1251,Dmitry Zenkov,1283,1103,-180,0.63167,0.69108,11.0
1252,nea,1284,1340,56,0.63164,0.68521,5.0
1253,jtj1,1285,1288,3,0.63163,0.68701,1.0
1254,Devadas,1286,1379,93,0.63158,0.68313,14.0
1255,Corallian,1287,1113,-174,0.63149,0.69052,13.0
1256,Ἀνδρέας,1288,1140,-148,0.63145,0.68953,80.0
1257,Karasev Anton,1289,1131,-158,0.63134,0.6897300000000001,1.0
1258,BayesianBro,1290,1459,169,0.6313,0.6797,1.0
1259,Basudev Singh Munda,1291,1112,-179,0.63118,0.6905399999999999,6.0
1260,dgk1,1292,1105,-187,0.63118,0.69103,2.0
1261,henripal,1293,1320,27,0.63113,0.68582,19.0
1262,Eason_PUBG,1294,684,-610,0.6311,0.69706,6.0
1263,Medula,1295,1357,62,0.63107,0.6842699999999999,39.0
1264,yongcao,1296,1324,28,0.6310600000000001,0.6857300000000001,0.0
1265,2123,1297,679,-618,0.63103,0.69708,21.0
1266,RitthikraiThaweecharoen,1298,1364,66,0.63102,0.684,1.0
1267,Hoang Pham,1299,1495,196,0.6310100000000001,0.6785899999999999,6.0
1268,Thilina Rajapakse,1300,1378,78,0.6309899999999999,0.6833,34.0
1269,Janos,1301,611,-690,0.63097,0.69711,38.0
1270,FWZ_CH,1302,855,-447,0.63083,0.69511,16.0
1271,VaporD,1303,1265,-38,0.63063,0.688,32.0
1272,bhnndm,1304,1223,-81,0.63058,0.68857,6.0
1273,dixhom,1305,1127,-178,0.63056,0.68984,1.0
1274,Alvin Wu,1307,1412,105,0.63049,0.6815899999999999,1.0
1275,Rajanish,1306,889,-417,0.63049,0.69324,18.0
1276,Cheesy Gordita Crunch,1308,75,-1233,0.63045,0.6999,96.0
1277,Josh Varty,1309,1647,338,0.63044,0.67505,9.0
1278,Max Halford,1310,1270,-40,0.63034,0.68784,11.0
1279,jp_nerdery,1311,901,-410,0.6303300000000001,0.6928300000000001,9.0
1280,sridharvaranasi,1312,1518,206,0.6303300000000001,0.6783100000000001,1.0
1281,c.ken,1313,1080,-233,0.63031,0.69206,102.0
1282,Snehasish B.,1314,1348,34,0.6303,0.68476,16.0
1283,Ben Lin,1315,1764,449,0.63029,0.67083,20.0
1284,NITUL WORA,1316,1426,110,0.63027,0.68106,1.0
1285,teTT,1317,1464,147,0.63027,0.6795100000000001,2.0
1286,Joshua Havelka,1318,1220,-98,0.63016,0.68872,20.0
1287,Wang Ci,1319,1390,71,0.63013,0.68265,3.0
1288,Daniel Legorreta,1320,1134,-186,0.6300899999999999,0.68967,2.0
1289,Chi Nam,1321,43,-1278,0.63002,0.70215,1.0
1290,Huynh,1322,1114,-208,0.6299399999999999,0.6905100000000001,9.0
1291,今晚打老虎,1326,1484,158,0.6298,0.6788,1.0
1292,IsaacC,1328,1485,157,0.6298,0.6788,1.0
1293,Norman Secord,1327,1118,-209,0.6298,0.69021,31.0
1294,ChandrashekharAdhage,1324,1487,163,0.6298,0.6788,1.0
1295,magzhan,1325,1486,161,0.6298,0.6788,1.0
1296,Andrew Trefilov,1323,1483,160,0.6298,0.6788,1.0
